SMILES,name,tc_0C_W_mK,tc_10C_W_mK,tc_20C_W_mK,tc_30C_W_mK,tc_40C_W_mK,tc_50C_W_mK,tc_60C_W_mK,tc_70C_W_mK,tc_80C_W_mK,tc_90C_W_mK,tc_100C_W_mK
CCCCCCCCCCCOC(=O)CCC,"butyric acid, undecyl ester",0.158439,0.15682133,0.1552027,0.153581125,0.151954235,0.1503204,0.148676935,0.147022155,0.145354115,0.14366976,0.14197
CCCCCCCCCCC1COC(C)(C)O1,"1,3-dioxolane, 4-decyl-2,2-dimethyl-",0.15658,0.155000615,0.1534213,0.151840355,0.15025578,0.14866526,0.147066425,0.14545796,0.14383755,0.142202825,0.140553
CCCCCCCCCCCC(C)OC(C)=O,1-methyldodecyl ethanoate,0.155049,0.15343885,0.15182822,0.150215275,0.14859807,0.14697355,0.1453404,0.14369662,0.14203958,0.14036654,0.138678
CCCCCCCCCCCC(=O)OC(C)C,1-methylethyl dodecanoate,0.155669,0.154049015,0.152429385,0.150807125,0.149180235,0.147546715,0.1459045649999999,0.14425147,0.142584745,0.14090239,0.139204
CCCCC(CC)C(=O)OCC(C)(CC)CC,"2,2-diethylpropyl 2-ethylhexanoate",0.13433,0.13289629,0.13146103,0.130021455,0.128575935,0.127122415,0.125659635,0.124184225,0.122694815,0.121190145,0.119669
CCCCCCCCCC(CCCC)C(=O)O,2-butylundecanoic acid,0.161578,0.1600582,0.1585382,0.15701757,0.15549431,0.153966735,0.152433215,0.15089138,0.14934023,0.14777845,0.146205
CCCCCCCCCCCC(CC)C(=O)O,2-ethyltridecanoic acid,0.161578,0.1600582,0.1585382,0.15701757,0.15549431,0.153966735,0.152433215,0.15089138,0.14934023,0.14777845,0.146205
CCCCCCCC(CCCCCC)C(=O)O,2-hexylnonanoic acid,0.162992,0.161434545,0.15987786,0.158321545,0.15676297,0.15519971,0.153631505,0.15205567,0.150470205,0.148873425,0.147265
CCCCCCCCCCCCC(C)C(=O)O,2-methyltetradecanoic acid,0.161578,0.1600582,0.1585382,0.15701757,0.15549431,0.153966735,0.152433215,0.15089138,0.14934023,0.14777845,0.146205
CCCCCCC(=O)OC(C)CCCCCC,2-octyl heptanoate,0.145627,0.144156635,0.14268532,0.14121206,0.139734485,0.13825065,0.136757815,0.135255035,0.133739625,0.13220927,0.130664
CCCCCCCCCC(C)CC(C)C(=O)O,"2,4-dimethyltridecanoic acid",0.155003,0.153534265,0.152065265,0.15059595,0.14912469,0.14764943,0.1461689099999999,0.14468039,0.143183555,0.14167646,0.140158
CCCCCCCC(CCCCC)COC=O,2-pentylnonyl methanoate,0.173456,0.171668095,0.169879835,0.16808789,0.16629137,0.164486535,0.162671755,0.160844345,0.15900199,0.15714232,0.155266
CCCCCCCCCCC(CCC)C(=O)O,2-propyldodecanoic acid,0.161578,0.1600582,0.1585382,0.15701757,0.15549431,0.153966735,0.152433215,0.15089138,0.14934023,0.14777845,0.146205
CCCC(CC(C)(C)C)OC(=O)CC(C)(C)C,"3,3-dimethyl-1-propylbutyl 3,3-dimethylbutanoate",0.114316,0.113056785,0.111794525,0.11052732,0.109253115,0.10797065,0.106677185,0.105371775,0.1040517349999999,0.10271538,0.101363
CCCCCCCCCCC(C)(C)CC(=O)O,"3,3-dimethyltridecanoic acid",0.151118,0.1496967,0.1482763849999999,0.146854755,0.145430495,0.14400192,0.142567715,0.14112588,0.139675045,0.13821458,0.136744
CCCCCCCCC(C)CC(C)CC(=O)O,"3,5-dimethyltridecanoic acid",0.154425,0.15298014,0.1515361399999999,0.150091195,0.148642935,0.14719036,0.145732155,0.14426632,0.14279117,0.141305705,0.13981
CCCCCC(CCC)(CCCC)CC(=O)O,3-butyl-3-propyloctanoic acid,0.156495,0.155001705,0.153508705,0.15201476,0.1505175,0.14901561,0.14750772,0.145992885,0.14446905,0.142934955,0.141389
CCCCCC(CC(CC)CCCC)C(=O)O,4-ethyl-2-pentyloctanoic acid,0.155003,0.153534265,0.152065265,0.15059595,0.14912469,0.14764943,0.1461689099999999,0.14468039,0.143183555,0.14167646,0.140158
CCCCCCCCCCC(C)CCC(=O)O,4-methyltetradecanoic acid,0.17085,0.16900818,0.167186795,0.165385465,0.16360182,0.1618336,0.160077065,0.158330585,0.156590845,0.154855105,0.153122
CC(C)(C)C1OC(C(C)(C)C)C(C(C)(C)C)O1,"anti-2,4,5-tris(1,1-dimethylethyl)-1,3-dioxolane",0.106191,0.105032915,0.10387297,0.10270971,0.10154182,0.1003669535,0.099182861,0.0979885125,0.0967817285,0.095560683,0.0943253
CCCCCCCCC(CCCCC)C(=O)O,2-pentyldecanoic acid,0.161578,0.1600582,0.1585382,0.15701757,0.15549431,0.153966735,0.152433215,0.15089138,0.14934023,0.14777845,0.146205
O=[N+]([O-])c1c(O)c(Cl)cc(Cl)c1Cl,"3,4,6-trichloro-2-nitrophenol",0.120344,0.119729535,0.11912011,0.11851537,0.117914945,0.117319205,0.11672778,0.116141355,0.115559615,0.114982505,0.11441
CCCCCCCC(O)(CCCC)CCCC,dibutylheptylcarbinol,0.143427,0.1414253,0.13945664,0.13752398,0.135627005,0.133765345,0.131939055,0.13014708,0.128389475,0.1266655,0.124972
CCCCCCCCOCCCCCCCC,dioctyl ether,0.164361,0.16256641,0.160784505,0.159014655,0.15725386,0.155498805,0.153746435,0.151994805,0.150239915,0.14847871,0.146711
CCCCC(CC)COCC(CC)CCCC,"ether, bis(2-ethylhexyl)",0.148497,0.14700565,0.14551502,0.144022075,0.1425255,0.141023295,0.13951346,0.1379939949999999,0.1364629,0.13491849,0.13336
CCCCCCCCCCC(O)CCCCC,6-hexadecanol,0.163357,0.160912015,0.158507505,0.156148995,0.153835855,0.15156703,0.14934289,0.14716275,0.14502598,0.142931525,0.140876
CCCCCCCCCC(C)(O)CCCCC,6-methyl-6-pentadecanol,0.14873,0.146508945,0.144325175,0.142183405,0.14008332,0.13802455,0.136006835,0.13402875,0.132091035,0.13019232,0.128328
CC(C)(C)CCCC(C)(O)CCCC(C)(C)C,"6-undecanol, 2,2,6,10,10-pentamethyl-",0.111064,0.10937495,0.107715345,0.106088425,0.104494135,0.1029329,0.10140298,0.099904745,0.0984376045,0.0970015435,0.0955928
CCCCC(CC)CCC(O)C(C)CCCC,9-ethyl-5-methyl-6-tridecanol,0.143262,0.141267505,0.139305845,0.13737987,0.13548921,0.13363392,0.13181326,0.130027655,0.12827568,0.126558075,0.124869
CCCCCCC(C)CC(O)CCCCCC,"7-pentadecanol, 9-methyl-",0.157729,0.1553233,0.152958105,0.150639595,0.14836677,0.14613863,0.14395449,0.14181435,0.139717895,0.13766444,0.135649
CCCCCCCCC(O)CCCCCCC,8-hexadecanol,0.160767,0.158473265,0.156216865,0.154001095,0.15182701,0.14969361,0.147599895,0.145545495,0.14353078,0.141555065,0.139614
CCCCCCCCOC(C)CCCCCC,"ether, 1-methylheptyl octyl",0.158658,0.15703181,0.155404865,0.15377429,0.152138085,0.150494565,0.1488421,0.147178005,0.14550028,0.143806925,0.142098
CCCCCCCCCCCCCCCOC,"pentadecane, 1-methoxy-",0.166143,0.164476525,0.16281121,0.16114458,0.15947532,0.1578008,0.15611828,0.154426815,0.15272372,0.151006995,0.149277
CCCCCC(O)(CCCCC)CCCCC,"6-undecanol, 6-pentyl-",0.150025,0.14768409,0.14538458,0.14313107,0.14092356,0.13876142,0.13664328,0.13456914,0.132538685,0.13055123,0.128602
CCCCCCCC(CCCCC)COCC,ethyl 2-pentylnonyl ether,0.153463,0.1519301049999999,0.150396475,0.14886053,0.147320955,0.14577575,0.1442226,0.142659135,0.141083725,0.139494,0.137891
CCCCCCCOC(CC)CCCCCC,heptyl 3-nonyl ether,0.158046,0.15643685,0.15482622,0.15321233,0.15159244,0.149965605,0.14832914,0.146681045,0.14501932,0.14334228,0.14165
CCCCCCCCCCCCCCOCC,ethyl tetradecyl ether,0.165895,0.164219375,0.16254343,0.160864485,0.159181595,0.157492075,0.15579361,0.154084145,0.15236242,0.15062538,0.148874
CCCCCCCCCC(O)CCCCCC,7-hexadecanol,0.168435,0.16578307,0.163177135,0.1606222,0.158118265,0.155665015,0.15326145,0.150906885,0.148601005,0.146343125,0.144127
CCCCCCC(C)OC(C)CCCCCC,bis(1-methylheptyl) ether,0.151188,0.14961419,0.148039875,0.14646393,0.14488404,0.143297205,0.14170137,0.14009559,0.13847655,0.136841825,0.135193
CCCCCCCC(C)(O)CCCCCCC,"8-pentadecanol, 8-methyl-",0.148618,0.146401205,0.14422175,0.142084665,0.139988895,0.137934495,0.13592041,0.133946695,0.132012295,0.130117265,0.128257
CCCCCCCCC(CCC)C(O)CCC,5-propyl-4-tridecanol,0.150049,0.147962525,0.145909495,0.14389415,0.14191549,0.13997283,0.138066485,0.13619651,0.13436185,0.13256256,0.130794
CCCCCCCCCCCCOCCCC,butyl dodecyl ether,0.161499,0.15988722,0.15827459,0.156659645,0.15504044,0.153414235,0.151780085,0.15013499,0.148476895,0.146804855,0.145118
CCCCCCCCCCCC(O)CCCC,5-hexadecanol,0.160515,0.158245825,0.1560131099999999,0.15382034,0.15166831,0.149555225,0.147482195,0.14544748,0.14345145,0.141493105,0.139568
CC(C)CCC(O)(CCC(C)C)CCC(C)C,"5-nonanol, 2,8-dimethyl-5-(3-methylbutyl)-",0.123744,0.12203565,0.120355415,0.11870618,0.11708763,0.11549908,0.11394053,0.11241198,0.1109128,0.10944225,0.107998
CCCCCCCCCCCCCCCCO,1-hexadecanol,0.190239,0.187613685,0.185026545,0.18248309,0.179982635,0.177524865,0.175109095,0.172735325,0.17040324,0.16811247,0.165859
CC(C)CCCCCCCCCCCCCO,"1-pentadecanol, 14-methyl-",0.170399,0.167732345,0.16511078,0.1625379,0.160013335,0.157537455,0.15510926,0.15272775,0.15039287,0.148105045,0.145858
CCCCCCCCCCC(CO)CCCC,2-butyl-1-dodecanol,0.161921,0.15959224,0.157301155,0.15505107,0.152841985,0.150673585,0.14854487,0.14645547,0.14440607,0.14239604,0.14042
CCCCCCCCCCCCC(CC)CO,2-ethyl-1-tetradecanol,0.164339,0.161920205,0.159540435,0.157203295,0.154909525,0.15265807,0.150448985,0.1482809,0.14615413,0.14406873,0.142019
CCCCCCCC(CO)CCCCCCC,2-heptyl-1-nonanol,0.161683,0.159364075,0.15708199,0.15484059,0.15263982,0.150480105,0.14835939,0.14627799,0.144236275,0.142233245,0.140265
CCCCCCCCCCCCCCC(C)O,2-hexadecanol,0.17074,0.167985255,0.1652798949999999,0.16262959,0.160032915,0.157490295,0.154999675,0.152561055,0.15017412,0.14783787,0.145546
CCCCCCCCOCC(CC)CCCCC,2-ethylheptyl octyl ether,0.158168,0.1565656849999999,0.154964055,0.15336011,0.151752535,0.150139015,0.148516865,0.1468844,0.14523999,0.143581265,0.141908
CCCCCCCCCCCCCC(C)CO,2-methyl-1-pentadecanol,0.164014,0.16160604,0.1592359,0.15690913,0.15462436,0.15238159,0.150180505,0.1480204199999999,0.145901335,0.1438229349999999,0.14178
CCCCCCCCCCCCCC(C)(C)O,"2-pentadecanol, 2-methyl-",0.155301,0.152794745,0.150333495,0.14792256,0.14556168,0.143249115,0.140985235,0.138769355,0.136600845,0.134478335,0.132397
CCCCCCCCCC(CO)CCCCC,2-pentyl-1-undecanol,0.161667,0.15935102,0.15707162,0.154832535,0.152634135,0.15047542,0.14835602,0.146276305,0.14423559,0.14223356,0.140266
CCCCCCCCCCCC(CO)CCC,2-propyl-1-tridecanol,0.161887,0.159564815,0.15727873,0.15503333,0.15282793,0.150662845,0.148537815,0.146451415,0.144404385,0.14239567,0.140421
CCCCCCCC(O)(C(C)(C)C)C(C)(C)C,"3-decanol, 3-tert-butyl-2,2-dimethyl-",0.11291,0.111160365,0.109442075,0.1077581,0.10610881,0.104493205,0.1029106,0.101360995,0.099844201,0.0983596495,0.0969036
CCCCCCCCCCCC(O)(CC)CC,3-ethyl-3-tetradecanol,0.153795,0.15136763,0.148984435,0.14664824,0.144359045,0.14211685,0.139921025,0.137770515,0.13566506,0.133603235,0.131582
CCCCCCCCCCCCCC(O)CC,3-hexadecanol,0.160068,0.157801455,0.15557137,0.153382285,0.15123357,0.14912417,0.147054455,0.14502374,0.14303171,0.14107768,0.139157
CCCCCCCCCCCCC(O)CCC,4-hexadecanol,0.164806,0.16230106,0.159839865,0.15742567,0.155058475,0.152737965,0.15046314,0.148233315,0.146048175,0.14390735,0.141806
CCCCCCCCC(CO)CCCCCC,2-hexyl-1-decanol,0.157407,0.155313005,0.15325103,0.15122374,0.14923045,0.14727116,0.14534587,0.14345458,0.1415966599999999,0.13977137,0.137976
C1CCCCCCCSCCCCCCC1,thiacyclohexadecane,0.154136,0.15294415,0.1517544649999999,0.1505657799999999,0.14937778,0.14818915,0.14699852,0.14580526,0.144607685,0.143404795,0.142197
CC(=O)Nc1ccc(Cl)c(CC[N+](=O)[O-])c1,2-acetamido-5-chloro-4-nitroethylbenzene,0.194996,0.19297952,0.19100012,0.18906009,0.18715743,0.18529014,0.18345622,0.18165367,0.179880175,0.178133365,0.176409
O=C1c2ccccc2C(=O)c2c(Cl)cccc21,1-chloroanthraquinone,0.199077,0.19761673,0.196159675,0.19470562,0.19325362,0.19180162,0.19034962,0.188896675,0.18744073,0.18598147,0.184519
O=C1c2ccccc2C(=O)c2cc(Cl)ccc21,"2-chloro-9,10(9H,10H)anthracenedione",0.213629,0.211006355,0.208444775,0.205949935,0.203518465,0.20114805,0.198835375,0.19657707,0.194371135,0.192214625,0.190099
CC(=O)Nc1ccc(CC[N+](=O)[O-])cc1Cl,4-acetamido-5-chloro-2-nitroethylbenzene,0.193188,0.19132251,0.18948659,0.187682355,0.185908175,0.184161365,0.18244024,0.180743485,0.179068785,0.17741377,0.175775
ClC(Cl)(Br)Br,dibromodichloromethane,0.083397,0.0824188075,0.0814533395,0.0804999154999999,0.079556041,0.0786191735,0.0776869555,0.076756813,0.075826383,0.074893134,0.0739554
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],"2,4,6-trinitro-3-methylphenol",0.184477,0.182691505,0.18092512,0.17917942,0.177454035,0.175749335,0.17406495,0.172401565,0.170758865,0.169136165,0.167531
COc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],"2,4,6-trinitroanisol",0.198408,0.196736415,0.195084345,0.19345333,0.1918413149999999,0.190247355,0.188668765,0.187104175,0.18555264,0.18401179,0.18248
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c1[N+](=O)[O-],"DATB (1,3-diamino-2,4,6-trinitrobenzene)",0.318791,0.31405888,0.30945561,0.30499308,0.30066666,0.296470665,0.29240041,0.288451265,0.284617545,0.280894565,0.277267
CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,5-nitrofurfurylidene diacetate,0.198979,0.196679005,0.19441955,0.19220152,0.19002023,0.1878719949999999,0.185753815,0.18366206,0.181592045,0.179540085,0.177501
COc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1,"2-nitro-7-methoxynaphtho[2,1-b]furan",0.281405,0.27842753,0.275510635,0.272659795,0.269871695,0.267142965,0.26447129,0.26185304,0.259284475,0.25676365,0.254282
O=C(Oc1cccc([N+](=O)[O-])c1)c1ccccc1,m-nitrophenyl benzoate,0.195546,0.1936884,0.191857535,0.19005441,0.188276285,0.1865219,0.184788515,0.183074555,0.18137691,0.17969469,0.178024
Cc1c(C)c(Cl)c(Cl)c(Cl)c1Cl,"1,2,3,4-tetrachloro-5,6-dimethylbenzene",0.0858993,0.085064947,0.084242842,0.083433422,0.0826355925,0.0818481795,0.0810701569999999,0.0803002565,0.079537341,0.0787803475,0.0780278
Cc1c(Cl)c(Cl)c(C)c(Cl)c1Cl,"1,2,4,5-tetrachloro-3,6-dimethylbenzene",0.0774746,0.077450177,0.0773952354999999,0.077306131,0.0771827265,0.077025085,0.0768332805,0.0766072075,0.0763469345,0.0760524615,0.0757274
Cc1c(Cl)c(C)c(Cl)c(Cl)c1Cl,"2,4,5,6-tetrachloro-1,2-dimethylbenzene",0.0921251,0.0907287855,0.089375196,0.088067645,0.086803938,0.0855817695,0.0843990395,0.083253585,0.0821431375,0.0810655285,0.0800156
CCc1c(Cl)cc(Cl)c(Cl)c1Cl,"benzene, 1,2,3,5-tetrachloro-4-ethyl-",0.100377,0.0994900785,0.0986040415,0.097717921,0.0968307225,0.095941309,0.095048649,0.0941517055,0.0932495154999999,0.0923409474999999,0.0914259
ClC(c1ccccc1)C(Cl)(Cl)Cl,"ethane, 1,1,1,2-tetrachloro-2-phenyl-",0.131188,0.13004853,0.128910215,0.127770585,0.12662864,0.125483695,0.124334805,0.1231796,0.12201708,0.120846245,0.119667
CCCC(Br)C(C)Br,"2,3-dibromohexane",0.091978,0.0909868365,0.0899926135,0.088993655,0.087988324,0.0869750575,0.085952187,0.0849181125,0.0838712655,0.082810083,0.0817348
CC(Br)CC(C)(C)Br,"2,4-dibromo-2-methylpentane",0.0812334,0.0803497565,0.0794637855,0.0785739105,0.077678563,0.076776243,0.075865419,0.074944554,0.0740121535,0.073066612,0.0721083
CC(Br)CCC(C)Br,"2,5-dibromohexane",0.0955485,0.094344216,0.09315553,0.0919815935,0.090819675,0.0896669745,0.088520629,0.0873777645,0.0862356865,0.085091495,0.0839432
CCC(Br)C(Br)CC,"3,4-dibromohexane",0.0902655,0.0893014045,0.0883343815,0.087362686,0.086384755,0.0853989515,0.084403744,0.0833975325,0.0823787485,0.081345892,0.0802992
CCC(C)(Br)C(C)Br,"2,3-dibromo-3-methylpentane",0.0806705,0.0797486345,0.078823391,0.077892775,0.076955129,0.076008642,0.0750517565,0.0740826355,0.0730996105,0.0721010185,0.0710871
CC(CBr)C(C)CBr,"DL-1,4-dibromo-2,3-dimethylbutane",0.0925053,0.091515987,0.0905247475,0.0895297355,0.088529388,0.0875220365,0.086506018,0.085479627,0.0844413005,0.08338937,0.082324
CCC(Br)C(C)CBr,"pentane, 1,3-dibromo-2-methyl-",0.0924448,0.0914462055,0.090444551,0.089438124,0.08842533,0.087404495,0.086374093,0.0853324184999999,0.0842779085,0.0832089575,0.0821259
CC(Br)C(C)C(C)Br,"pentane, 2,4-dibromo-3-methyl-",0.0861645,0.0852466095,0.084326996,0.08340401,0.08247612,0.0815416945,0.080599128,0.0796469575,0.078683583,0.077707436,0.0767187
CCC(Br)(CC)CBr,3-bromo-3-(bromomethyl)pentane,0.0834912,0.0826073085,0.0817226415,0.080835702,0.079944927,0.079048648,0.078145265,0.0772332095,0.076310887,0.075376592,0.0744305
CC(C)(Br)C(C)(C)Br,"2,3-dibromo-2,3-dimethylbutane",0.0601612,0.0599959415,0.0597988275,0.0595660505,0.0592975365,0.058993391,0.0586535455,0.0582780315,0.0578668545,0.057419909,0.0569411
C[C@@H](CBr)CCCBr,"(+)-(R)-2-methyl-1,5-dibromopentane",0.0964867,0.095513716,0.094539423,0.093562426,0.092581125,0.0915940145,0.0905997,0.089596613,0.088583285,0.0875582215,0.0865215
BrCCCCCCBr,"1,6-dibromohexane",0.101441,0.1004234875,0.0994050425,0.0983832195,0.097356787,0.0963242875,0.095284047,0.094234634,0.093174517,0.0921021275,0.0910176
C[C@H](CBr)CCCBr,"(-)-(S)-2-methyl-1,5-dibromopentane",0.0964867,0.095513716,0.094539423,0.093562426,0.092581125,0.0915940145,0.0905997,0.089596613,0.088583285,0.0875582215,0.0865215
CCCCCC(Br)Br,"1,1-dibromohexane",0.0987079,0.097649589,0.0965890865,0.0955245485,0.094454275,0.093376503,0.092289427,0.0911914155,0.090080737,0.0889555915,0.0878162
CC(C)C(CBr)CBr,"1,2'-dibromo-2,3-dimethylbutane",0.0917193,0.090724271,0.0897264425,0.088724147,0.0877155845,0.0866990495,0.085672979,0.084635673,0.0835854315,0.082520586,0.0814415
CC(C)CC(Br)CBr,"1,2-dibromo-4-methylpentane",0.0922647,0.091260862,0.0902543705,0.0892432435,0.088225844,0.087200546,0.0861655755,0.0851193065,0.0840599965,0.082986088,0.0818977
CCCCC(C)(Br)Br,"2,2-dibromohexane",0.088636,0.0875227765,0.0864032305,0.085274623,0.0841348225,0.082981629,0.081812874,0.0806263945,0.0794199535,0.0781914195,0.0769414
CC(CBr)C(C)(C)Br,"1,3-dibromo-2,3-dimethylbutane",0.0807485,0.0798773625,0.0790037285,0.0781260535,0.077242906,0.076352786,0.075454225,0.07454576,0.0736258855,0.072693207,0.0717478
CCCC(CBr)CBr,"1,3-dibromo-2-propylpropane",0.0981623,0.097174491,0.096185072,0.095192549,0.094195385,0.0931922115,0.0921816655,0.091162247,0.090132519,0.089091087,0.088038
CC(CCBr)CCBr,"1,5-dibromo-3-methylpentane",0.0972523,0.096250944,0.095247599,0.0942407185,0.0932286655,0.09220994,0.091183042,0.09014644,0.0890985655,0.0880379185,0.0869646
CC(Br)CCCCBr,"1,5-dibromohexane",0.0971569,0.096159604,0.0951602275,0.0941572155,0.093148994,0.092134137,0.091111039,0.090078237,0.0890342255,0.087977547,0.0869083
CCCCC(Br)CBr,"1,2-dibromohexane",0.0958849,0.094951064,0.0940160025,0.0930784315,0.092137051,0.091190498,0.090237367,0.089276395,0.088306245,0.087325591,0.0863345
COC(=O)C(F)(F)C(F)(F)OC(F)(F)F,"propanoic acid, 2,2,3,3-tetrafluoro-3-(trifluoromethoxy)-, methyl ester",0.0729525,0.0717041259999999,0.070437281,0.0691462075,0.067826974,0.066475549,0.0650879585,0.063660345,0.062188603,0.0606688325,0.0591032
CCOC(=O)c1cc(Br)ccc1N,ethyl 5-bromo-2-aminobenzoate,0.182036,0.1794819799999999,0.17699855,0.174592175,0.17225891,0.1699937,0.167793545,0.165654815,0.16357314,0.16154489,0.159561
O=c1c2ccc(O)c(O)c2oc2cccc(O)c12,"1,5,6-trihydroxyxanthone",0.217464,0.215039425,0.212645135,0.210284215,0.20795561,0.20565969,0.203396085,0.201165165,0.19896593,0.19679801,0.194658
O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,uridine,0.333961,0.33241227,0.33087342,0.329344255,0.32782472,0.32631587,0.324816705,0.32332717,0.321848005,0.32037847,0.318918
O=[N+]([O-])c1cccc(-c2cccc([N+](=O)[O-])c2)c1,"3,3'-dinitrobiphenyl",0.274605,0.271342905,0.268156365,0.26505225,0.26202619,0.259074555,0.2561932899999999,0.25337945,0.25062835,0.247936305,0.245294
O=[N+]([O-])c1ccc(-c2ccccc2)c([N+](=O)[O-])c1,"2,4-dinitrobiphenyl",0.265017,0.262537305,0.260096905,0.257696505,0.25533453,0.253007555,0.250714005,0.2484501399999999,0.246214015,0.244002575,0.241812
O=[N+]([O-])c1ccc(-c2ccccc2[N+](=O)[O-])cc1,"2,4'-dinitrobiphenyl",0.263852,0.261479435,0.25913946,0.256833855,0.25456062,0.25231744,0.250101315,0.24790956,0.245740175,0.24359116,0.241458
O=[N+]([O-])c1cccc(-c2ccccc2[N+](=O)[O-])c1,"2,3'-dinitrobiphenyl",0.265691,0.26315172,0.260653895,0.25820044,0.255788725,0.253415065,0.25107709,0.24877254,0.246497675,0.24425118,0.242027
O=[N+]([O-])c1ccccc1-c1ccccc1[N+](=O)[O-],"2,2'-dinitrobiphenyl",0.265888,0.263265205,0.26068764,0.258157815,0.255672675,0.25322996,0.250825615,0.24845764,0.246123405,0.24381954,0.24154
COc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,4-methoxy-4'-nitrodiphenyamine,0.200822,0.1986673099999999,0.1965558,0.194489345,0.192465575,0.190482545,0.1885372,0.18662728,0.18474936,0.18290218,0.181079
COc1ccc(C(=O)c2ccccc2O)c(O)c1,dioxybenzone,0.206327,0.204040265,0.201780715,0.19955148,0.19735293,0.19518438,0.19304583,0.19093728,0.188858415,0.18680918,0.184787
COC(=O)c1ccc2cc(C(=O)OC)ccc2c1,"dimethyl 2,6-naphthalenedicarboxylate",0.246865,0.243809165,0.240824735,0.23791736,0.235083725,0.232319515,0.22962036,0.226982945,0.22440327,0.221877335,0.219397
COC(=O)c1ccc2ccc(C(=O)OC)cc2c1,"2,7-dicarbomethoxynaphthalene",0.240817,0.23817385,0.235581175,0.233042555,0.230554675,0.22811385,0.22571708,0.22336105,0.22104176,0.218756155,0.216498
COC(=O)c1cc2ccccc2cc1C(=O)OC,"2,3-dicarbomethoxynaphthalene",0.235854,0.2336989,0.231566775,0.229458705,0.22737169,0.22530336,0.22325177,0.221213865,0.21918833,0.21717222,0.215162
COC(=O)c1cccc2cccc(C(=O)OC)c12,"1,8-dicarbomethoxynaphthalene",0.238022,0.235641545,0.233297145,0.230991485,0.22872088,0.226482645,0.22427415,0.22209234,0.219934955,0.21779794,0.215677
COC(=O)c1ccc2cccc(C(=O)OC)c2c1,"1,7-dicarbomethoxynaphthalene",0.23749,0.235161925,0.23286795,0.23060866,0.228381795,0.226183615,0.22401249,0.22186542,0.21973909,0.21763076,0.215537
COC(=O)c1ccc2c(C(=O)OC)cccc2c1,"1,6-dicarbomethoxynaphthalene",0.238022,0.235641545,0.233297145,0.230991485,0.22872088,0.226482645,0.22427415,0.22209234,0.219934955,0.21779794,0.215677
COC(=O)c1cccc2c(C(=O)OC)cccc12,"1,5-dicarbomethoxynaphthalene",0.239272,0.23677132,0.23431381,0.23190167,0.22953227,0.227201925,0.224907635,0.2226464,0.22041522,0.218211095,0.216029
COC(=O)c1ccc(C(=O)OC)c2ccccc12,"1,4-dicarbomethoxynaphthalene",0.236452,0.234272655,0.232117845,0.229988405,0.22788202,0.22579569,0.2237270449999999,0.22167414,0.219634235,0.217605755,0.215584
COC(=O)c1cc(C(=O)OC)c2ccccc2c1,"1,3-dicarbomethoxynaphthalene",0.238201,0.23580645,0.233449365,0.231131705,0.228849415,0.22660018,0.224381315,0.22219019,0.22002312,0.21787742,0.215749
COC(=O)c1ccc2ccccc2c1C(=O)OC,"1,2-dicarbomethoxynaphthalene",0.237012,0.23473273,0.23248481,0.23026826,0.228080765,0.22591964,0.22378257,0.221666555,0.21956891,0.21748732,0.215418
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,2-(2-fluoro-4-biphenylyl)propanoic acid,0.215621,0.21392965,0.21224091,0.210555225,0.20887054,0.20718591,0.205498965,0.203808705,0.20211413,0.20041361,0.198706
c1ccc(-c2ccc3c4ccccc4cc-3o2)cc1,"indeno[2,1-b]pyran, 2-phenyl-",0.254249,0.252765485,0.251285745,0.249810005,0.248337635,0.24686695,0.245397265,0.243928265,0.242458635,0.24098732,0.239514
CCCCCCCOC(=O)CCCCC(=O)[O-],Monoheptyl adipate,0.180967,0.179287745,0.177610745,0.175933115,0.17425317,0.172569595,0.17088039,0.16918387,0.16747809,0.16576031,0.164032
CCCCOC(=O)C(CC)C(=O)OCCCC,dibutyl ethylpropanedioate,0.168214,0.166485365,0.16475542,0.16302216,0.161283955,0.15953812,0.157782655,0.156015245,0.154233205,0.152434535,0.150619
CCOC(=O)CCCCCCCC(=O)OCC,diethyl azelate,0.17684,0.175023645,0.1732057,0.17138381,0.16955592,0.167720455,0.16587399,0.164015265,0.162141225,0.160249925,0.158341
