SMILES,name,FOM1_0C,FOM1_10C,FOM1_20C,FOM1_30C,FOM1_40C,FOM1_50C,FOM1_60C,FOM1_70C,FOM1_80C,FOM1_90C,FOM1_100C
C=C/C=C/CC(=O)OC,"methyl 3,5-hexadienoate",79.7559901300169,84.66239925130094,89.59452618741734,94.3419876206906,98.89970463154728,103.21403497471437,107.35891822938916,111.23313578346092,114.90778137911224,118.32945689274642,121.57998370327846
CC(=O)c1cccs1,2-acetylthiophene,64.56536681070416,68.35742657615356,72.19879455816866,75.92837331672382,79.53329299428846,83.01189617613124,86.36970075710356,89.5985813557571,92.7041913377122,95.67389074570076,98.56699560441058
Cc1ccc(C=O)s1,5-methyl-2-thiophenecarbaldehyde,66.11286070639966,70.9839788598915,75.99954564415738,80.92985023709794,85.76399767318658,90.48079063411646,95.06875682775272,99.50676543346022,103.81011099370448,107.94693954362582,112.01128733746144
CC1CCC(=O)CC1C,"3,4-dimethylcyclohexanone",68.07883199811035,72.05555725849742,76.05891364978547,79.91500943673019,83.63278908251898,87.17995628006223,90.57492237264437,93.81037372470372,96.85860225494125,99.75677452999084,102.5196492322661
C=CCC(C)(O)CC=C,"4-methyl-1,6-heptadien-4-ol",28.72869818929004,32.90079354827063,37.60511158481026,42.528290347004656,47.64103567720055,52.91798482334433,58.33244349738608,63.86379497854122,69.48344377135727,75.17013036873227,81.13511515629061
C=CCC(O)C(C)C=C,"3-methyl-1,6-heptadien-4-ol",35.01765600577457,39.790942128231606,45.10288550784047,50.59990602078,56.25167729315537,62.02880005041131,67.90865607957271,73.8617211702454,79.86985318575913,85.91882542120477,92.20824993233852
CCC1CCCC(=O)C1,3-ethylcyclohexanone,64.70018526123613,68.57499045371853,72.48584648020349,76.27351618853402,79.92917706606296,83.44430516168603,86.80522441924288,90.02423029130416,93.09328596385316,96.00114532858856,98.79903960669932
C1CCCC2OC2CC1,cyclooctene oxide,52.50752938365797,56.94554253488988,61.49253960867434,65.9216168361974,70.2076110532062,74.35398724632489,78.35117187872795,82.18575588534416,85.86678153588132,89.38806092220801,92.80942125473234
C/C=C/C(=O)CCCC,2-octen-4-one,99.77430903585076,104.08396236948585,108.05554664688972,111.52128864757668,114.61386390239848,117.39088254352858,119.90123202546032,122.12998927299708,124.21726290314332,126.14251219075358,127.8972702102898
CCC(=O)/C=C(\C)CC,5-methyl-4-heptene-3-one,92.92205724215684,96.636171688028,100.07702762955546,103.18981036764932,105.97902086002448,108.47766406943845,110.8170626378943,112.9332471046413,114.87696223207328,116.68701120238748,118.36889187883784
C1CCC[C@H]2O[C@H]2CC1,"cis-1,2-epoxycyclooctane",52.57422883664606,57.02169318662187,61.57497633305013,65.99600271713955,70.28180524427098,74.40920179213074,78.38530419753393,82.19511036300968,85.83407916698347,89.2898304165289,92.66426103601955
COC1C2CCCCC21,7-methoxybicyclo[4.1.0]heptane,71.15030122078458,75.75643434799251,80.42298206234051,84.93597816563081,89.29928690936461,93.49914556118748,97.5193616486094,101.34026472589711,104.97123819307652,108.42686340875012,111.68286424193067
CC1CC(=O)CC(C)C1,"3,5-dimethylcyclohexanone",68.8555672091395,72.80833982996437,76.7738827313211,80.59894088810256,84.25582211591359,87.75906855357591,91.11718347115634,94.2813027763696,97.2935765976744,100.12797952435518,102.84685364314004
CC(=O)C1CCCCC1,cyclohexylethanone,59.87944235135237,63.80021364676091,67.77468426905612,71.6330272931488,75.36166342465549,78.94735032532395,82.38334767685973,85.66819183203336,88.79039735229946,91.7639000132532,94.61289953239698
CC=CC(=O)C(C)CC,"2-hepten-4-one, 5-methyl-",73.7008581592561,78.41769220756012,83.19185075743388,87.80655120696044,92.2614041072416,96.50953821667346,100.58708901492108,104.4628206215557,108.12371763246662,111.54688176820616,114.85714841353446
CC(=O)C1CCCCC1C,"cyclohexane, 1-acetyl-2-methyl-, trans-",60.798400685472856,64.71182898272025,68.6687529806886,72.49964103188287,76.19646332762116,79.73709150929393,83.13539652674773,86.36355158534627,89.43481887353886,92.3234587665297,95.1019957174294
COC1=C(C)CCCC1,"cyclohexene, 1-methoxy-2-methyl-",67.8952138984101,71.9603679689597,76.04287085516694,79.95690519529272,83.70641486723609,87.26890425541467,90.6492782060154,93.80883310501802,96.79710909442822,99.5682511748052,102.22684747713376
CC1CCC(=O)C(C)C1,"trans-2,4-dimethylcyclohexanone",73.86945761330462,78.02415565516426,82.19401717431823,86.1863125039689,90.0074013516357,93.65947664647666,97.13190945642889,100.39165823670652,103.48241482621798,106.33521700538256,109.10541964529132
C[C@@H]1CC(=O)C[C@H](C)C1,"trans-3,5-dimethylcyclohexanone",72.495091616416,76.79395669174808,81.10763442629515,85.24935556857751,89.23275012603122,93.04747956453184,96.6673111557052,100.14385129010978,103.41396208180754,106.4955750813987,109.50331195669328
C=CCC(CC)C(C)=O,3-ethyl-5-hexen-2-one,78.29776586378577,83.11618263569355,87.94534063380414,92.60311818530536,97.06003430202954,101.29286520596328,105.31918697036548,109.10778409483812,112.6988966713168,115.98394776090952,119.153487419787
CCC/C=C(\C)C(C)=O,"3-hepten-2-one, 3-methyl-",68.03896806231943,72.45966448100646,76.93134557719753,81.27413182366843,85.45422769619842,89.4799160105375,93.33217402717123,97.00704793858544,100.49269251715306,103.78040833750036,106.9148045486029
CC(=O)C=CCC(C)C,"3-heptene-2-one, 6-methyl-",73.54885720799682,78.26589681098238,83.03972127807998,87.66416146595058,92.1114841776438,96.36742467537726,100.45177718099342,104.317224835573,107.99439274078873,111.44415239742789,114.7563689183992
C/C=C/C(=O)CC(C)C,6-methylheptene-2-one-4,73.48371972759962,78.18087278645649,82.92968608181269,87.53110561899774,91.95576500666414,96.19257947226929,100.24717009651576,104.0849721129316,107.72646885310849,111.16577561876328,114.44383860718617
CC(=O)CCC=C(C)C,"5-heptene-2-one, 6-methyl-",58.334394260403606,62.36484025233932,66.47580970306792,70.51019932016658,74.45395902936068,78.2859051689253,82.0157709276717,85.61619729625313,89.11106113589692,92.48160404586908,95.82139091310184
COC1=CCCCC1C,"cyclohexene, 1-methoxy-6-methyl-",71.12090631014631,75.3780721739879,79.65152686727814,83.75853732576776,87.67056059469017,91.3878425154988,94.93334815263884,98.2528189296074,101.36959672387074,104.27904378968005,106.9964579876354
C=CO/C(C)=C/C(C)C,"2-pentene, 2-(ethenyloxy)-4-methyl-, (E)-",95.70549265888992,99.8457179093074,103.8663344558056,107.61604270145328,111.05581235168336,114.19873901541696,117.1140632298691,119.67723511290572,121.9376130774399,123.93100760155365,125.64541417937738
C=C(C)COCC(=C)C,"3,3'-oxybis[2-methyl-1-propene]",76.38318808916499,80.64938888669573,84.88617990306474,88.909769130682,92.70480701184694,96.29668020175548,99.65068013658951,102.73860375654684,105.62880361009547,108.24554703316696,110.69747244985746
OCC1CC2CCC1C2,2-norcamphanemethanol,64.94557269404692,69.41132971905122,73.94709824826388,78.34598877338101,82.59671641953369,86.70465066798309,90.6736304336661,94.49546241327508,98.19740120391164,101.74269607658172,105.25400885017748
CCCCCC=CC=O,2-octen-1-al,94.35470792783148,98.72136961658114,102.8617866976013,106.61000372707268,110.05059036871778,113.2100951132312,116.1177226260486,118.80512274349944,121.27042812483128,123.61570636151971,125.8220575730918
CCN(CC)C(C)C#N,2-diethylaminopropionitrile,71.65050235830888,75.85270888087769,80.05774466043992,84.08037774718413,87.91233528897466,91.53267597398752,94.96770629668266,98.1702491417887,101.16880398479502,103.96439482310556,106.63251747516652
CCN(CC)CCC#N,3-(diethylamino)propanenitrile,53.28470016190126,57.136546714500795,61.0928855524513,64.98211401649456,68.78236822748367,72.47706052203385,76.06742442672763,79.5394752449933,82.86082898434987,86.0542343634202,89.18650991732036
CC(C)N(C#N)C(C)C,diisopropylcyanamide,59.52322134331436,63.492033818847105,67.52998558861687,71.46193757443423,75.28506384067781,78.96714392762061,82.52866680550356,85.94538942414013,89.19909362145668,92.29415844087234,95.34041458020702
C=CO/C(C)=C\C(C)C,(Z)-2-(ethenyloxy)-4-methyl-2-pentene,95.70549265888992,99.8457179093074,103.8663344558056,107.61604270145328,111.05581235168336,114.19873901541696,117.1140632298691,119.67723511290572,121.9376130774399,123.93100760155365,125.64541417937738
C=COC1CCCCC1,(ethenyloxy)cyclohexane,67.96817514894123,72.13152317782911,76.31419555630114,80.32677334518382,84.17537899436137,87.85392575276454,91.32928067870552,94.63714822848443,97.73085960062448,100.62355935326906,103.37634428358952
C=CCCCCC1CO1,"1,2-epoxy-7-octene",86.24783084892674,89.00146158105586,91.74380032640462,94.45084373991524,97.1077270144546,99.7192362200455,102.28427750817696,104.82447720495288,107.30527902312966,109.73933893228212,112.16515890486234
C/C=C/O/C=C/C(C)C,"1-butene, 3-methyl-1-(1-propenyloxy)-, (E,E)-",96.33813879042007,100.82315518369398,105.21803917251698,109.31221813776244,113.17577965121248,116.75013180404058,120.00008939919024,123.04560352968646,125.77139216152452,128.2332018895434,130.47608633971336
C/C=C\O/C=C/C(C)C,"1-butene, 3-methyl-1-(1-propenyloxy)-, (Z,E)-",96.33813879042007,100.82315518369398,105.21803917251698,109.31221813776244,113.17577965121248,116.75013180404058,120.00008939919024,123.04560352968646,125.77139216152452,128.2332018895434,130.47608633971336
C/C=C/O/C=C\C(C)C,"1-butene, 3-methyl-1-(1-propenyloxy)-, (E,Z)-",96.33813879042007,100.82315518369398,105.21803917251698,109.31221813776244,113.17577965121248,116.75013180404058,120.00008939919024,123.04560352968646,125.77139216152452,128.2332018895434,130.47608633971336
OCCC1=CCCCC1,1-cyclohexene-1-ethanol,47.03719686613187,50.51789785937592,54.099870357542684,57.61492587345544,61.057179610098125,64.41664856484877,67.69292152226994,70.87836401134771,73.97266466308926,76.97518210796106,79.94689797089809
CCCC=C=C(C)CO,"2-methyl-2,3-heptadien-1-ol",104.7146887836236,112.20883193648432,119.8050404769947,127.1247966497601,134.16802007873727,140.93709640071563,147.4431334183425,153.6979134764891,159.7354937953341,165.51624897389064,171.2343776042516
CCC/C=C(\C=O)CC,"2-hexenal, 2-ethyl-",66.90745132141288,71.28909513024115,75.72751733113266,80.04237480749259,84.20167105760561,88.21746999023341,92.05887485095836,95.7107263317703,99.18606212658872,102.4965226776176,105.63781240285375
CCC1CCCCC1=O,2-ethylcyclohexanone,67.22777357585504,71.18187418982814,75.14098255141482,78.95209722495805,82.61198274643402,86.09949572529399,89.43373126370416,92.60918280736286,95.60199028891792,98.41765214726578,101.13192935215834
CC/C(C=O)=C\C(C)C,2-ethyl-4-methyl-2-pentenal,78.73780853344269,82.85884628304281,86.95221874189558,90.84497773767802,94.53919658727123,98.03593711918744,101.2883290548254,104.36756730493242,107.18484875277991,109.81354864738933,112.2650442297706
CC(C)CC1=CCCO1,2-(2-methylpropyl)-(4H)furan,80.6969451010947,84.65154446688857,88.5462304685903,92.21741253732114,95.6598309317927,98.88784107625207,101.89272419522108,104.6601931936006,107.24064221566285,109.5391527107044,111.71815525177344
C/C=C\O/C=C\C(C)C,"1-butene, 3-methyl-1-(1-propenyloxy)-, (Z,Z)-",96.33813879042007,100.82315518369398,105.21803917251698,109.31221813776244,113.17577965121248,116.75013180404058,120.00008939919024,123.04560352968646,125.77139216152452,128.2332018895434,130.47608633971336
CC1CCC(C)C(=O)C1,"2,5-dimethylcyclohexanone",76.72347689346407,81.58513344467956,86.44538864201307,91.09066706838216,95.51282349207138,99.72625583963122,103.72360112021134,107.5109558829376,111.08750745487238,114.49310315902996,117.75431910620696
CC1CCCC(C)C1=O,"2,6-dimethylcyclohexanone",72.38365156450186,76.46922550412344,80.53230585672068,84.40476323813444,88.10759020687091,91.63931338158376,94.95358449148452,98.08011613527042,100.99853877016608,103.74603342850884,106.33262356803252
C=COC(=C)CC(C)C,"1-pentene, 2-(ethenyloxy)-4-methyl-",95.5124533675688,99.57635042393416,103.49859937397105,107.13891893078076,110.48552618496775,113.52799030117713,116.28345769948442,118.6973022513764,120.84576385810824,122.68949049121152,124.32678371941968
C=CC(=O)CCCCC,1-octene-3-one,102.31109803163096,106.50036152457524,110.33197877114196,113.75174300854016,116.8396318840846,119.61231310364916,122.12662978038956,124.4057248962307,126.52484368795172,128.47094950558056,130.32915544384875
CCC1(C=O)CCCC1,1-ethylcyclopentanecarboxaldehyde,68.74676952187976,72.99844524682078,77.2704664866004,81.38807258916735,85.34728726295992,89.11292856773002,92.70388787311276,96.09846622223677,99.3163272996726,102.33870386110836,105.2158758136908
CCCCC(=O)C1CC1,1-cyclopropyl-1-pentanone,68.09484442302492,72.49752522251076,76.96347018909347,81.28251772430592,85.46106161792333,89.46814368744963,93.3145012784895,96.96272635241912,100.43543242138844,103.71925492462483,106.84934370333649
C/C=C/C(=O)C(C)(C)C,"2,2-dimethyl-4-hexen-3-one",74.84300767143576,79.09258008427733,83.32994106591211,87.38054196930075,91.22552876704972,94.88284027369512,98.32623144383504,101.57391332214011,104.56287821240863,107.36877444357006,110.02964134014252
Cc1cc(C)c(C)s1,"thiophene, 2,3,5-trimethyl-",56.22606163565606,60.3061324334197,64.4639399131146,68.5066696197636,72.44255220090548,76.22437434691008,79.87738598819959,83.38123839040944,86.71843016720852,89.86350652034912,92.98534888489095
CCCc1ccsc1,"thiophene, 3-propyl-",70.3114847630146,75.08393840411826,79.92215232560747,84.61143513756916,89.15956930081923,93.50930816746651,97.69170513151305,101.70294546588067,105.46493797225529,109.02997513442256,112.50669004823835
CCCc1cccs1,"thiophene, 2-propyl-",60.83044747834489,65.31936982645546,69.90310502242633,74.38510520131356,78.73832613438543,82.95814090130176,87.02205238708504,90.9520847256332,94.67776955851984,98.2570037214091,101.75231592647148
CCc1sccc1C,"thiophene, 2-ethyl-3-methyl-",72.47358183397435,76.46391385461345,80.43142696058744,84.21999996817682,87.82132382266163,91.24250200621026,94.4801171285162,97.4882778751282,100.32405355851184,103.00528175403626,105.4986867972706
CCc1csc(C)c1,4-ethyl-2-methylthiophene,66.1043072191733,69.82092824228292,73.53004731879247,77.07823325919706,80.45839884124769,83.67808077854323,86.72640361160089,89.59471727813245,92.31749216130758,94.85035954810442,97.26962445385298
Cc1csc(C)c1C,"2,3,4-trimethylthiophene",65.21499661326669,69.67159275546146,74.18962527832153,78.58921382924471,82.84004507007423,86.94343593915954,90.86075565657556,94.6176527848911,98.15935600421489,101.52312227959963,104.76379900229522
CC(C)c1ccsc1,3-(1-methylethyl)thiophene,73.4314450209689,77.43643434821011,81.40836344039697,85.19340645877955,88.76555610162873,92.17316029157242,95.34798886755732,98.35161303950802,101.15543995820022,103.7746729256595,106.23057439139907
CCc1ccc(C)s1,2-ethyl-5-methylthiophene,64.6575240884099,68.35343322731754,72.03132452520175,75.55299491737298,78.90933008973907,82.0961572272238,85.1330737489829,88.00041239298075,90.66954478548772,93.15989629321231,95.5608406517232
CC(C)c1cccs1,2-(1-methylethyl)thiophene,75.27688478494062,79.25544059782393,83.18835009396332,86.92758603602658,90.484751195196,93.87658716063584,97.05151119723052,100.01943550737197,102.79047383316129,105.34224977125676,107.81276665937924
CCc1ccsc1C,3-ethyl-2-methyl-thiophene,72.47358183397435,76.46391385461345,80.43142696058744,84.21999996817682,87.82132382266163,91.24250200621026,94.4801171285162,97.4882778751282,100.32405355851184,103.00528175403626,105.4986867972706
C=CCC(C)C(C)(C)C,"1-hexene, 4,5,5-trimethyl-",63.356909192889866,67.41820740561786,71.4797812560534,75.36983143507682,79.04418479675934,82.55226007018051,85.81646780115459,88.88504753305274,91.75177219470643,94.3911337116874,96.84029194283784
C=CC(C)(C)CC(C)C,"1-hexene, 3,3,5-trimethyl-",66.09680829463903,70.16451337176694,74.20803814955688,78.04639624915178,81.65473726943591,85.05567113851278,88.19293161226169,91.1122195549914,93.8086620753761,96.2407691622498,98.48146976934736
C=C(CC)CCC(C)C,"1-hexene, 2-ethyl-5-methyl-",64.02141088010644,68.14000315191856,72.2867835817491,76.25491201998904,80.0206493127016,83.604125107663,86.99550462051508,90.15842766081988,93.07348032763724,95.82136369004915,98.33011403636723
CCC1CCC(C)CC1,1-ethyl-4-methylcyclohexane,56.40093320585876,60.246717112025244,64.13492313955324,67.89503704173379,71.49885287480151,74.96698900743972,78.27311197976347,81.40164276598544,84.35483092058446,87.15350088778447,89.81116642542501
CC[C@H]1CCC[C@H](C)C1,1-ethyl-3-methylcyclohexane,56.94544312810648,60.80381311429558,64.69749754335018,68.46425424412655,72.0855268643737,75.54611143251373,78.85008066154914,81.97383718540648,84.92793704859706,87.68026819936617,90.33837338177707
CCC1CCCCC1C,1-ethyl-2-methylcyclohexane,55.555628970676146,59.41118485869955,63.31498906928962,67.0952408339008,70.75329104725618,74.24820507891009,77.60057517061357,80.77982391565271,83.79167017270785,86.6404225960697,89.35289631909379
CCC1(C)CCCCC1,1-ethyl-1-methylcyclohexane,51.4402172042956,54.995959984161594,58.599552001726515,62.09696921378186,65.48209131662065,68.73821316806371,71.85618967767702,74.82930249143679,77.65233805456413,80.32281505997715,82.89049834083056
CC1CC(C)CC(C)C1,"1,3,5-trimethylcyclohexane",76.882367527553,80.39892448005007,83.62849242855145,86.47723841949569,88.9803538170804,91.20636881203056,93.2073346248452,95.00948123116122,96.6277785767394,98.10825199407608,99.4647486778984
CC(C)C1CCCC1C,1-methyl-2-(1-methylethyl)cyclopentane,76.54563960323848,80.02517274546024,83.35306890799714,86.45322909711304,89.31173788023789,91.94677949494836,94.43645799784264,96.73121327447072,98.84590430373248,100.84311698871218,102.71344604210756
CCC1CCCC(C)C1,1-ethyl-cis-3-methylcyclohexane,56.28664583594035,60.048928958872125,63.87148220898481,67.58631555781561,71.18781003057356,74.65513732011178,77.97464912312574,81.15768222853417,84.14599930197518,87.00581324847798,89.72395943074454
