SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Experimental_40C_Viscosity,Experimental_100C_Viscosity,Thermal_Conductivity_40C,Thermal_Conductivity_100C,Density_40C_g_cm^3,Density_100C_g_cm^3,Heat_Capacity_Constant_Pressure_40C_J_K_Mol,Heat_Capacity_Constant_Pressure_100C_J_K_Mol,Dynamic_Viscosity_40C,Dynamic_Viscosity_100C,Kinematic_Viscosity_40C,Kinematic_Viscosity_100C
CCCCCCC(CCCCCCCCCCC(=O)OCC(CC)CCCC)OC(=O)CCC,11.947403509250947,11.947403509250947,0.014968476300797562,-0.019863538908329037,0.09601768155506693,12.941176470588236,482.79000000000036,424.32600000000025,482.4335103359999,202,0,0.30554335232247953,-0.4653797108889036,0.4653797108889036,0.30554335232247953,0.5588235294117647,1.1176470588235294,1.6764705882352942,16.543935769712846,10.004553161999493,2.134969260715184,-2.1767404559965438,2.178140823934695,-2.1781185881561838,5.692041827722246,-0.14965209089237708,2.8253197385804003,3.735188620389163,462.7216822476717,25.27996382523564,23.344042886338748,23.344042886338748,16.565610567764075,14.917649334170108,14.917649334170108,10.177820553098293,10.177820553098293,6.812189067031873,6.812189067031873,4.392996348404964,4.392996348404964,-1.06,17793083.925331514,32.93999999999999,25.0455013271586,21.47176551904816,211.87270700443256,9.473725907600098,6.103966387748303,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,104.74480827387463,50.86365740664347,12.841643245852019,6.606881964512918,19.06280027574374,11.938610575903699,0.0,0.0,5.917906046161393,168.63616926795706,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.64945892816492,19.06280027574374,5.917906046161393,162.53220288020876,0.0,0.0,0.0,0.0,52.6,0.0,9.589074368143644,0.0,18.042576963652003,25.36643125652633,44.94575136048208,77.04985947511214,0.0,6.923737199690624,20.771211599071872,9.473725907600098,11.226714537415376,0.0,23.859050503422672,0.0,0.0,0.4963055809862932,0.0,23.168576581102258,9.249352797073405,0.0,0.9333333333333333,34,0,4,0,0,0,0,0,0,0,2,0,4,0,4,0,25,0,0,0,0,2,24.264670991664826,0,9.329300000000002,143.9819999999999,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,19.19,4.33,,,,,,,,,,
CCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCC)COC(=O)CCCCCCC,12.332175963069965,12.332175963069965,0.08814814814814786,-0.7146708396972197,0.06983096132360173,11.333333333333334,512.7720000000006,456.32400000000035,512.4076895119999,212,0,0.3053022461233643,-0.46480317443636343,0.46480317443636343,0.3053022461233643,0.4444444444444444,0.7222222222222222,0.9722222222222222,16.560629523122177,9.875654366245938,2.33782660701629,-2.3077341692902755,2.2539246213084634,-2.3872425286648027,5.7008222234058605,-0.1620631291603481,2.8783065766153255,4.755306959055148,485.5641718680157,26.909720337232557,24.00583892888722,24.00583892888722,17.42418123747134,14.894071134075135,14.894071134075135,10.328244885281434,10.328244885281434,6.821390610999862,6.821390610999862,3.967126225810161,3.967126225810161,-1.59,41936031.66793997,34.41,23.787342368792405,19.58110530205703,221.14777433398316,14.210588861400147,19.820645893538753,0.0,0.0,0.0,17.90791586385555,14.383611552215466,0.0,0.0,0.0,104.74480827387463,25.683286491704038,19.26246486877803,5.41499046939678,28.59420041361561,17.90791586385555,0.0,0.0,5.41499046939678,149.69055963435673,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7285617573943,28.59420041361561,5.41499046939678,149.69055963435673,0.0,0.0,0.0,0.0,78.9,5.41499046939678,14.383611552215466,0.0,37.7285617573943,25.683286491704038,57.787394606334104,38.524929737556064,0.0,6.923737199690624,20.771211599071872,14.210588861400147,16.79671276105217,0.0,36.996527889209894,0.0,-0.7146708396972197,-0.7254865873033116,0.0,17.686808641884678,8.71010813485379,0.0,0.9,36,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,25,0,0,0,0,0,22.736734747504073,0,8.09390000000001,145.7289999999999,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,18.2,3.97,,,,,,,,,,
CCCCCCCC(COC(=O)CCCCC(=O)OCC(CCCCCCC)C(C)C)C(C)C,12.147664785430461,12.147664785430461,0.13153227596633044,-0.1315322759663311,0.10770319760938223,13.294117647058824,482.79000000000036,424.3260000000003,482.43351033600004,202,0,0.30528807810166525,-0.46536870455583357,0.46536870455583357,0.30528807810166525,0.5294117647058824,0.8823529411764706,1.2058823529411764,16.536683330612252,9.906049603917955,2.1712911317168015,-2.206561460971829,2.2136276233389127,-2.1926348403178992,5.70162500271417,-0.14746606721330455,2.793200402660232,3.964427327585318,442.19700117433814,25.606237238868705,23.670316299971812,23.670316299971812,16.310968167888422,14.62422809895762,14.62422809895762,10.987102761391075,10.987102761391075,7.171150751890618,7.171150751890618,4.321374212461424,4.321374212461424,-1.06,13724831.50413467,32.93999999999999,22.40689857475313,19.267672164439087,211.87270700443256,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,105.75063942740384,49.354910676349604,12.841643245852019,13.213763929025836,19.06280027574374,11.938610575903699,0.0,0.0,23.671624184645573,144.27556916495996,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929536,19.06280027574374,23.671624184645573,144.27556916495996,0.0,0.0,0.0,0.0,52.60000000000001,0.0,9.589074368143644,0.0,11.938610575903699,62.56867460537544,12.841643245852019,64.20821622926012,0.0,0.0,41.54242319814374,9.473725907600098,11.125731891630613,0.0,24.295329570860922,0.0,0.0,1.682959957965698,0.0,17.175699321651063,14.386945924558379,0.0,0.9333333333333333,34,0,4,0,0,0,0,0,0,0,2,0,4,0,4,0,23,0,0,0,0,2,21.70833056036376,0,8.898600000000005,143.79399999999993,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,20.14,4.24,,,,,,,,,,
CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC,11.788304131244997,11.788304131244997,0.022134424833432087,0.022134424833432087,0.09142812358903109,11.1875,452.8080000000004,392.3280000000002,452.45933116000003,192,0,0.30527751551233107,-0.46567500452711613,0.46567500452711613,0.30527751551233107,0.40625,0.6875,1.03125,16.5323770621142,10.038512886772068,2.0230993826859494,-2.055856355596889,2.140111480649256,-2.0513287884824534,5.6869591777181085,-0.14344141521469816,2.796758627479229,3.120835706232992,352.7407553367676,23.37634014241295,22.408379672964504,22.408379672964504,15.808060412490448,14.964690378025043,14.964690378025043,10.102198164102777,10.102198164102777,6.745394899343332,6.745394899343332,4.488329868162248,4.488329868162248,-0.53,8816694.873610819,31.47,28.502819166393174,27.5039328130302,202.59763967488192,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,161.52637172667954,12.841643245852019,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951849,0.0,0.0,0.0,180.78883659545758,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,180.78883659545758,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,13.027703587438928,12.841643245852019,147.67889732729827,0.0,0.0,13.847474399381248,4.736862953800049,5.39421490720602,0.0,11.788304131244997,0.0,0.0,0.022134424833432087,0.0,34.27609806168682,5.185915141695392,0.0,0.9666666666666667,32,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,27,0,0,0,0,0,28.030741223949786,0,10.71199999999999,142.34899999999993,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,16.9,4.25,,,,,,,,,,
CCCCCCCCCCC(=CCCCCCCCCC)c1cccc2ccccc12,2.5784369996085363,2.5784369996085363,1.235582955404384,1.235582955404384,0.21025769021878726,12.0,420.72500000000014,372.3410000000002,420.375601536,172,0,-0.010878311709749433,-0.08069775150671168,0.08069775150671168,0.010878311709749433,0.5806451612903226,1.1290322580645162,1.8064516129032258,14.112616053200606,9.927081156608516,2.064157896274558,-2.121596519866252,2.294635075850305,-1.8978750518898202,5.933459154484371,0.5781785588917898,2.805325906300454,1.8777999814900073,718.4006595500613,21.98707060642219,20.639617433688322,20.639617433688322,15.363703305156276,13.536057583070967,13.536057583070967,9.390940771672675,9.390940771672675,6.633671448365171,6.633671448365171,4.679182340986669,4.679182340986669,-1.5599999999999996,10135266.585792096,25.69849520221163,17.049450239236894,10.535929611428225,193.08724902137666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.85874508348456,47.59229094239989,0.0,0.0,0.0,16.34555295899886,0.0,0.0,0.0,123.00144198912345,0.0,54.10404107776215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.56489348082044,48.54058958606515,0.0,16.34555295899886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.48986751036878,5.573104530069267,0.0,62.388063985446394,0.0,0.0,0.0,0.0,2.79919401181528,3.067368110952166,0.0,15.75531202767737,25.9478805521183,4.596911964103551,0.0,0.6129032258064516,31,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,18,0,0,0,0,0,14.133716618495976,2,10.89469999999999,141.7619999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,29.92,4.47,0.22,0.206,0.893,0.864,641.0,744.0,29.92,4.47,33.50503919,5.173611111
CCCCCCCCCCC(CCCCCCCCCC)c1cccc2CCCCc12,2.504282193976458,2.504282193976458,0.827067398457189,0.827067398457189,0.19286659237328113,13.64516129032258,426.77300000000025,372.3410000000002,426.422551728,178,0,-0.01591299045304646,-0.06538238322279266,0.06538238322279266,0.01591299045304646,0.5806451612903226,1.064516129032258,1.6129032258064515,14.239728144741719,9.79790229359256,2.1891261468556564,-2.2526679921632526,2.349213616070909,-2.100218370550314,5.387669426566888,0.47857013496190204,2.805325906300454,1.7765683494602487,522.9693340915088,21.98707060642219,21.365750262862548,21.365750262862548,15.363703305156276,14.470508994938474,14.470508994938474,10.416044966484616,10.416044966484616,7.684269708128776,7.684269708128776,5.69792344126506,5.69792344126506,-0.78,10135266.585792096,26.472142120497175,17.737701353255353,11.071818985742315,195.549124825883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.77972157158226,61.13319025880844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.02345614991492,0.0,34.88945568047582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,164.87216737915392,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,141.25807570437226,16.690354475090988,0.0,32.046575604766076,0.0,0.0,0.0,0.0,0.0,5.19589918758521,0.827067398457189,7.291588497827883,31.389987241558785,4.628791007904268,0.0,0.8064516129032258,31,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,19,0,0,0,0,0,15.146933906913251,2,10.71059999999999,140.27899999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,38.32,5.01,0.126,0.12,0.875,0.845,669.0,780.0,38.32,5.01,43.79428571,5.928994083
C(CCCCCCCCCCCCCCCCCCCCCCCC)C1=CC=CC=C1,2.3033547984424434,2.3033547984424434,1.2639222222222222,1.2639222222222222,0.14353728886566366,11.258064516129032,428.7890000000002,372.3410000000002,428.438201792,180,0,-0.027887227939307323,-0.06538238322279266,0.06538238322279266,0.027887227939307323,0.3548387096774194,0.6451612903225806,0.967741935483871,14.026130519276315,10.02048493227214,1.9629477795218038,-2.0429273055227237,2.1544910594377136,-1.8608171939319385,5.139140232026746,0.5177981002432902,2.800255090839132,1.648686698179461,434.611349374487,22.083446923599503,21.357314094425274,21.357314094425274,15.431851652578137,14.471343774302781,14.471343774302781,10.013773152705511,10.013773152705511,6.911829882562214,6.911829882562214,4.7593352890070255,4.7593352890070255,-0.78,8479340.430366343,28.2530906684315,23.874178299444214,20.854768878300607,196.5549559794122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.5136482463709,18.405094737549014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.02345614991492,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,160.16608601868592,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.6631704419213,0.0,0.0,37.255572541998674,0.0,0.0,0.0,0.0,0.0,1.50555339654415,0.0,10.959359509507747,34.89839896217233,2.3033547984424434,0.0,0.8064516129032258,31,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24,0,0,0,0,0,21.758687875112813,1,11.221299999999987,142.0109999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,7.4,2.6,0.155,0.147,0.895,0.86,695.0,805.0,7.4,2.6,8.268156425,3.023255814
CCCCCCCCCCCCC(CCCCCCCCCCCC)c1ccccc1,2.372292135296839,2.372292135296839,0.795636759360466,0.795636759360466,0.15194451028559455,11.451612903225806,428.7890000000002,372.3410000000002,428.438201792,180,0,-0.01619596410763071,-0.06538238322279266,0.06538238322279266,0.01619596410763071,0.41935483870967744,0.7419354838709677,1.096774193548387,14.157058822691882,9.878606934126351,2.104760922331563,-2.173593678574533,2.284144629008732,-1.9948430693766026,5.1880351445842585,0.48068076239795704,2.8033200211305203,2.096394993963952,424.3659316370714,22.246583630416033,21.520450801241807,21.520450801241807,15.380540057561882,14.430068880418595,14.430068880418595,10.048918327450188,10.048918327450188,7.083255508911968,7.083255508911968,4.959223494979969,4.959223494979969,-0.78,8023584.071519183,28.2530906684315,22.415227873546282,17.453307890920733,196.5549559794122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.59574220020951,24.323000783710405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.02345614991492,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.58690764161193,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,141.25807570437226,5.563451491696996,0.0,44.179309741689295,0.0,0.0,0.0,0.0,0.0,1.5919891647764473,0.795636759360466,11.383885445002711,31.61899148013739,4.60949715072299,0.0,0.8064516129032258,31,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23,0,0,0,0,0,20.429015014995358,1,11.392199999999987,142.1049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17.72,3.51,0.17,0.162,0.839,0.807,695.0,806.0,17.72,3.51,21.12038141,4.349442379
CCCCCCCCCCC(CCCCCCCCCC)C1CCCC2CCCCC12,2.328115208138871,2.328115208138871,1.0750766577164483,1.0750766577164483,0.17792387886452957,23.903225806451612,432.8210000000003,372.3410000000002,432.46950191999997,184,0,-0.03547721656988903,-0.06538238322279266,0.06538238322279266,0.03547721656988903,0.4838709677419355,0.9354838709677419,1.4838709677419355,14.429038112351755,9.605415397915158,2.3755026223913327,-2.4480956291969163,2.48143102141525,-2.3495103214362785,4.880986009539233,0.05542873723952804,2.805325906300454,1.698813752411867,363.4995490565424,21.98707060642219,21.98707060642219,21.98707060642219,15.363703305156276,15.363703305156275,15.363703305156275,11.590326979468037,11.590326979468037,9.092622592211367,9.092622592211367,7.226834228874569,7.226834228874569,0.0,10135266.585792096,27.24609375,18.429510591672752,11.614814814814816,197.6758521526694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.52637172667954,36.51326743049759,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,174.36801497253157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,174.36801497253157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,109.15396758974221,51.36657298340809,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,4.418481661564551,0.0,37.75862125549105,4.656230416277742,0.0,1.0,31,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,19,2,0,2,0,3,16.19781204346238,2,11.270699999999987,140.73299999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,37.59,5.05,0.14,0.132,0.859,0.825,694.0,811.0,37.59,5.05,43.76018626,6.121212121
CCCCCCCCCCCCC(CCCCCCCCCCCC)C1CCCCC1,2.316530053884277,2.316530053884277,1.0725812038049105,1.0725812038049105,0.14017569157341023,15.193548387096774,434.8370000000004,372.3410000000002,434.485151984,186,0,-0.03858458073194888,-0.06538238322279266,0.06538238322279266,0.03858458073194888,0.41935483870967744,0.7419354838709677,1.096774193548387,14.280064976762047,9.753382943501283,2.223110637948735,-2.3035144500955123,2.355868833433738,-2.178914811172815,4.743340630717616,0.2144661633823437,2.8033200211305203,2.0461725199660394,302.93001187765793,22.246583630416033,22.246583630416033,22.246583630416033,15.380540057561882,15.38054005756188,15.38054005756188,11.099481051609686,11.099481051609686,8.173433276375333,8.173433276375333,6.009239664796709,6.009239664796709,0.0,8023584.071519183,29.032258064516128,23.168044077134986,18.14814814814815,198.68168330619864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.2096582183836,11.835812092322787,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,187.2096582183836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,187.2096582183836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,147.67889732729827,25.683286491704038,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,2.1613601796180326,0.0,40.37224637928007,4.633060107768554,0.0,1.0,31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23,1,0,1,0,0,21.697439822498946,1,11.804899999999984,142.98699999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18.65,3.63,0.157,0.148,0.828,0.794,721.0,838.0,18.65,3.63,22.52415459,4.571788413
C(CCCCCCCCC)C(=CCCCCCCCCC)CCCCCCCCCC,2.661249392893062,2.661249392893062,1.3443914822119951,1.3443914822119951,0.09370076642276162,11.193548387096774,434.83700000000044,372.3410000000002,434.485151984,186,0,-0.032031613875525784,-0.08533156114167662,0.08533156114167662,0.032031613875525784,0.3548387096774194,0.6451612903225806,1.0,14.068015740731974,9.973016106554569,2.0046049933401755,-2.090574704530411,2.2035713523059277,-1.8912959803525728,5.014981135451274,0.5584457370459792,2.7810344680088797,3.9431236406153114,317.94747320502313,22.669233361226404,22.462126580039854,22.462126580039854,15.346065214951233,15.025350549804866,15.025350549804866,10.22211538215608,10.22211538215608,6.943578934685332,6.943578934685332,4.708645809762082,4.708645809762082,-0.26,5595257.801358977,30.74,27.77362474781439,25.874498991257564,198.9979114275436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.83676869449525,38.524929737556064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.7125737951482,0.0,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.7125737951482,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.9413621960763,0.0,5.573104530069267,26.847231705905752,0.0,0.0,0.0,0.0,0.0,1.8082860694400198,0.0,0.0,39.923015832301665,6.93536476492498,0.0,0.9354838709677419,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,27.540684669284335,0,12.115099999999982,145.1469999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,7.7,2.7,0.146,0.139,0.948,0.916,742.0,856.0,7.7,2.7,8.122362869,2.947598253
