SMILES,DC_exp,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_aldehyde,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_term_acetylene,fr_unbrch_alkane
CC=C(C)C=C,2.05,3.563148148148148,1.2314814814814816,3.563148148148148,1.2314814814814816,0.42498877012082603,82.14599999999999,72.06599999999999,82.07825032,34,-0.04012296511332252,-0.0988134538865661,0.0988134538865661,0.04012296511332252,1.6666666666666667,2.1666666666666665,2.1666666666666665,13.733350631808333,10.29187434939489,1.6609796563486607,-1.7807542898618682,1.875333665013046,-1.5661592442264818,5.102084964375676,1.4876855484991316,3.5040318284625833,68.10749561002055,4.99156383156272,4.3618073195657985,4.3618073195657985,2.808060412490447,2.0629488288431146,2.0629488288431146,1.236816215683037,1.236816215683037,0.777317076691169,0.777317076691169,0.11785113019775795,0.11785113019775795,-0.52,19.800269059780252,5.48,2.7032142857142865,1.7673563218390813,39.18475553544408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.304080427335528,13.847474399381248,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,24.304080427335528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,24.304080427335528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.573104530069267,0.0,25.99951461304901,6.578935683598497,0.0,0.0,0.0,0.0,1.2314814814814816,0.0,0.0,3.854166666666667,7.581018518518518,0.0,0.3333333333333333,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.1386000000000003,29.627999999999986,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=CC=C)C,2.05,3.5244444444444447,1.2962962962962965,3.5244444444444447,1.2962962962962965,0.42498877012082614,82.14600000000002,72.06599999999999,82.07825032,34,-0.04389893455405506,-0.09906746755603477,0.09906746755603477,0.04389893455405506,1.5,2.0,2.0,13.706272211044121,10.319095225730736,1.630700775445467,-1.7566635610765462,1.8473644610688116,-1.5398471207770446,5.036847444941738,1.395298695095412,3.4050326129311186,64.10749561002055,4.99156383156272,4.3618073195657985,4.3618073195657985,2.770055610029662,2.0302567583920093,2.0302567583920093,1.4797191962518084,1.4797191962518084,0.45118446353109143,0.45118446353109143,0.2357022603955159,0.2357022603955159,-0.52,14.834466856136647,5.48,2.7032142857142865,3.4800000000000018,39.18475553544408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.304080427335528,13.847474399381248,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,24.304080427335528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,24.304080427335528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.573104530069267,6.076020106833881,19.92349450621513,6.578935683598497,0.0,0.0,0.0,0.0,1.2962962962962965,0.0,0.0,3.7592592592592595,7.611111111111111,0.0,0.3333333333333333,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.1386000000000003,29.627999999999986,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=C)C(=C)C,2.01,3.6550925925925926,1.0648148148148149,3.6550925925925926,1.0648148148148149,0.42498877012082614,82.146,72.06599999999999,82.07825032,34,-0.04012105686863892,-0.09587009501833442,0.09587009501833442,0.04012105686863892,1.0,1.1666666666666667,1.1666666666666667,13.836065074283052,10.189103754947961,1.7683370834146648,-1.8788472007544048,1.9778902235226214,-1.6690864877826028,5.186852457019768,1.3850659696736396,3.567703455043203,66.03910001730776,5.1547005383792515,4.414213562373095,4.414213562373095,2.6427344100918364,1.9571067811865475,1.9571067811865475,1.5606601717798212,1.5606601717798212,0.7285533905932737,0.7285533905932737,0.0,0.0,-0.52,13.609640474436812,5.48,1.8066556556023234,1.7673563218390813,39.18475553544408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.30408042733553,13.847474399381248,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,24.30408042733553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,24.30408042733553,0.0,0.0,0.0,0.0,0.0,0.0,11.146209060138535,0.0,0.0,13.847474399381248,13.157871367196995,0.0,0.0,0.0,0.0,2.1296296296296298,0.0,0.0,0.0,11.203703703703704,0.0,0.3333333333333333,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.1386000000000003,29.627999999999986,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=CCCCC=C,2.05,3.5981944444444443,1.1170833333333334,3.5981944444444443,1.1170833333333334,0.3724112386194804,96.17299999999999,84.07699999999998,96.093900384,40,-0.03504655359771669,-0.10308279364240718,0.10308279364240718,0.03504655359771669,1.0,1.4285714285714286,1.7142857142857142,13.798937237525532,10.226857880380253,1.7359392657502584,-1.8367889717477828,1.93469472514036,-1.6374303066262765,4.709177729345016,0.8711274394893215,2.679549206552144,45.058650025961626,5.535533905932738,4.690234444311988,4.690234444311988,3.414213562373095,2.632993161855452,2.632993161855452,1.5082539289725252,1.5082539289725252,0.8164965809277259,0.8164965809277259,0.4065262647925707,0.4065262647925707,-0.52,35.509609925153406,6.48,5.48,5.480000000000001,45.54969764984068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367196995,12.152040213667762,19.26246486877803,0.0,0.0,0.0,0.0,0.0,19.26246486877803,0.0,25.309911580864757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,25.309911580864757,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,6.4208216229260096,0.0,12.152040213667762,13.157871367196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.303611111111111,7.1963888888888885,0.0,0.42857142857142855,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2.5287000000000006,34.24499999999999,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
C=CCCCCC=C,2.06,3.6324914965986395,1.1466666666666667,3.6324914965986395,1.1466666666666667,0.37681981380413243,110.19999999999999,96.08799999999998,110.109550448,46,-0.03533033667175625,-0.10308297747611476,0.10308297747611476,0.03533033667175625,0.875,1.25,1.5,13.850584013473373,10.175973242849759,1.7880298078324195,-1.8869833378236889,1.9854956202282845,-1.6891590381517774,4.691271161465025,0.7635574983420899,2.7079488122831483,52.43856189774725,6.242640687119286,5.397341225498536,5.397341225498536,3.914213562373095,3.132993161855452,3.132993161855452,1.861807319565799,1.861807319565799,1.0664965809277258,1.0664965809277258,0.5773502691896256,0.5773502691896256,-0.52,61.499612265106904,7.4799999999999995,6.48,5.48,51.91463976423729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367196995,12.152040213667762,25.683286491704038,0.0,0.0,0.0,0.0,0.0,25.683286491704038,0.0,25.309911580864757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.683286491704038,25.309911580864757,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,12.841643245852019,0.0,12.152040213667762,13.157871367196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.735017006802721,7.264982993197279,0.0,0.5,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.918800000000002,38.862,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
C=CC=CC=C,2.13,3.463611111111111,1.71,3.463611111111111,1.71,0.4443452685175297,80.13,72.06599999999999,80.062600256,32,-0.06287787990511463,-0.09906582150131557,0.09906582150131557,0.06287787990511463,0.8333333333333334,1.1666666666666667,1.3333333333333333,13.548021223270005,10.477312643504687,1.4688354388807083,-1.6019833470692497,1.6921212232700118,-1.3785873564953137,5.050021223270016,1.9793126435046855,3.1730886052733203,58.10749561002055,4.82842712474619,3.723614639131598,3.723614639131598,2.914213562373095,1.8164965809277263,1.8164965809277263,0.8563047002507824,0.8563047002507824,0.38327663808701995,0.38327663808701995,0.1571348402636773,0.1571348402636773,-0.78,20.986300857070454,5.219999999999999,4.22,3.2199999999999998,38.495152503259824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.46195179453252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.46195179453252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.46195179453252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152040213667762,12.152040213667762,13.157871367196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.072777777777778,6.927222222222222,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.9145999999999999,29.533999999999985,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC=C(C)C=CC=C(C)C,2.16,2.1041666666666665,1.303240740740741,2.1041666666666665,1.303240740740741,0.5097470209010231,136.23799999999997,120.10999999999997,136.125200512,56,-0.0401016590181564,-0.08472104139273888,0.08472104139273888,0.0401016590181564,1.1,1.7,2.1,13.810444633380122,10.218685691266835,1.739202536066244,-1.8527164998592198,1.9526516650954975,-1.6391121120076437,5.202088427578448,1.387753732015387,3.898807542787911,164.47733175670794,7.983127663125442,7.309401076758504,7.309401076758504,4.663902460147014,3.6100423396407315,3.6100423396407315,2.63582576270394,2.63582576270394,1.2440169358562927,1.2440169358562927,0.4885682574477751,0.4885682574477751,-0.78,128.88451270697286,9.22,5.040624785315335,5.358504155124655,63.954920960846245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.45028948747406,27.694948798762496,0.0,0.0,0.0,0.0,0.0,27.694948798762496,0.0,35.45028948747406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.694948798762496,35.45028948747406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.146209060138535,0.0,6.923737199690624,45.075292026407396,0.0,0.0,0.0,0.0,2.6367157974300834,0.0,0.0,8.375,8.32161753590325,0.0,0.4,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.4750000000000023,48.00200000000003,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=C,2.14,3.7116878010577645,1.227638888888889,3.7116878010577645,1.227638888888889,0.07165830384750638,474.90200000000044,408.37400000000025,474.516452112,202,-0.034760990715075234,-0.09907695656367406,0.09907695656367406,0.034760990715075234,0.35294117647058826,0.5882352941176471,0.8235294117647058,14.026401911386559,10.021303113323393,1.9621211553098137,-2.0429744731597084,2.15955898006496,-1.8455773949540726,4.962086092330351,0.513897877325222,3.014696719163758,379.4995490565424,24.62741699796951,23.945254243165298,23.945254243165298,16.914213562373092,16.19027002878094,16.19027002878094,10.998471291134111,10.998471291134111,7.496509729467781,7.496509729467781,5.124056169640961,5.124056169640961,-0.52,26297031.263557073,33.48,32.47999999999999,31.47999999999999,217.4031347385492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0929170227931,12.841643245852019,0.0,0.0,0.0,0.0,0.0,193.127564264545,0.0,24.806996004100142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.127564264545,24.806996004100142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.20382706485435,0.0,6.076020106833881,25.654713096956883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.48310219204456,6.016897807955449,0.0,0.8823529411764706,34,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,13.061399999999976,158.90399999999974,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
C1C=CCC=C1,2.28,2.1805555555555554,1.1388888888888888,2.1805555555555554,1.1388888888888888,0.38966272622332315,80.12999999999998,72.06599999999999,80.062600256,32,-0.016896067685148813,-0.08444068375359089,0.08444068375359089,0.016896067685148813,0.6666666666666666,1.0,1.1666666666666667,13.825284627714566,10.200701885258548,1.7557919088375484,-1.869520769971046,1.9652288390679906,-1.6593744741276624,5.0189443072571125,1.2329998221869514,2.4,58.039100017307746,4.242640687119286,3.723614639131598,3.723614639131598,3.0,2.299659828522119,2.299659828522119,1.4142135623730951,1.4142135623730951,0.877664387285151,0.877664387285151,0.5420350197234278,0.5420350197234278,-0.52,34.3994618804395,3.662481751824818,1.8066556556023234,0.7127241728381909,38.17892438191485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.304080427335524,12.841643245852019,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,24.304080427335524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,24.304080427335524,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,0.0,0.0,24.304080427335524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.3333333333333333,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8926,27.51399999999999,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=CC=C(CC1)C(C)C,2.2,2.28125,0.7401388888888887,2.28125,0.7401388888888887,0.518498177076054,136.238,120.10999999999997,136.125200512,56,-0.025687994602429993,-0.07300932613049105,0.07300932613049105,0.025687994602429993,1.2,1.9,2.3,14.110124932482545,9.918888555376062,2.0508973643586565,-2.140697781755325,2.2255157411690805,-1.9718490161095874,5.230576966756834,0.6999942536260685,2.6429867035096573,170.4773317567079,7.560477932315068,7.146264369941973,7.146264369941973,4.698377302757663,4.061166056683571,4.061166056683571,3.409301499263133,3.409301499263133,2.1315216309498695,2.1315216309498695,1.2385952279010248,1.2385952279010248,-0.52,180.91251467537336,7.585485232067512,3.0462804076265617,1.7285097165599768,63.63869283950127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14572367318755,25.683286491704038,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,0.0,23.2982492738063,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,23.2982492738063,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,18.414747775921285,5.573104530069267,0.0,32.923251812739636,0.0,0.0,0.0,0.0,3.120370370370371,0.7401388888888887,0.0,7.07574074074074,6.730416666666667,0.0,0.6,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3.308900000000002,45.91200000000003,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=CCC(=CC1)C(C)C,2.2,2.375,0.7401388888888887,2.375,0.7401388888888887,0.48503449155951595,136.238,120.10999999999997,136.125200512,56,-0.013345427061797126,-0.08122260922191826,0.08122260922191826,0.013345427061797126,1.2,1.9,2.3,14.102672653816771,9.92641133276688,2.0422117998545715,-2.134513694967065,2.217777953447928,-1.9648958369484533,5.206534948938187,0.7325409601309213,2.5385118917425267,170.4773317567079,7.560477932315068,7.146264369941973,7.146264369941973,4.698377302757663,4.044329304277964,4.044329304277964,3.392464746857526,3.392464746857526,2.1140337148788357,2.1140337148788357,1.222235160382552,1.222235160382552,-0.52,180.91251467537336,7.585485232067512,3.0462804076265617,1.7285097165599768,63.63869283950127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14572367318755,25.683286491704038,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,0.0,23.2982492738063,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,23.2982492738063,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,18.414747775921285,5.573104530069267,0.0,32.923251812739636,0.0,0.0,0.0,0.0,3.1203703703703707,0.7401388888888887,0.0,7.07574074074074,6.730416666666667,0.0,0.6,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3.308900000000002,45.91200000000003,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=CCC(=C(C)C)CC1,2.19,2.353009259259259,1.2025462962962963,2.353009259259259,1.2025462962962963,0.44730559817707943,136.238,120.10999999999997,136.125200512,56,-0.01336498084424534,-0.08152454688889973,0.08152454688889973,0.01336498084424534,1.3,2.0,2.4,14.100035947953126,9.928852325431723,2.0386617814616663,-2.133031949434717,2.2387943540875597,-1.9324162339535995,5.205601411462195,0.8337234437682123,2.668730432311545,178.21499122004107,7.560477932315068,7.198670612749268,7.198670612749268,4.698377302757663,4.007583596838497,4.007583596838497,3.3581543514771552,3.3581543514771552,2.2251444688392668,2.2251444688392668,1.3037360979822399,1.3037360979822399,-0.52,180.91251467537336,7.585485232067512,3.0462804076265617,1.7285097165599768,63.63869283950128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.795333697041684,40.0336764678499,0.0,0.0,0.0,0.0,0.0,40.0336764678499,0.0,22.795333697041684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0336764678499,22.795333697041684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.835569398847294,11.146209060138535,0.0,26.847231705905752,0.0,0.0,0.0,0.0,4.7216203703703705,0.0,0.0,6.130138888888888,6.648240740740741,0.0,0.6,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.453000000000002,45.98200000000003,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=CCC(CC1)C(=C)C,2.17,3.9745748299319725,0.7673148148148146,3.9745748299319725,0.7673148148148146,0.48503449155951595,136.238,120.10999999999997,136.125200512,56,-0.0170963194460879,-0.099849370815529,0.099849370815529,0.0170963194460879,1.7,2.4,2.8,14.167726438908824,9.860904675999693,2.1127645688555345,-2.1947080392011404,2.268533557486795,-2.043086249184487,5.092421184055851,0.5403280569003355,2.495412226862891,162.8771237954945,7.560477932315068,6.983127663125442,6.983127663125442,4.698377302757663,4.009201921767763,4.009201921767763,3.368130306120973,3.368130306120973,2.3348909117743477,2.3348909117743477,1.4128424251168994,1.4128424251168994,-0.52,180.91251467537336,7.585485232067512,3.0462804076265617,1.7285097165599768,63.63869283950128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.801164850570917,39.02784531432067,0.0,0.0,0.0,0.0,5.917906046161393,33.10993926815928,0.0,23.801164850570917,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,33.10993926815928,23.801164850570917,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,24.835569398847298,5.573104530069267,0.0,26.502430189813627,0.0,0.0,0.0,0.0,2.9039351851851856,0.7673148148148146,0.0,6.16587962962963,8.329537037037037,0.0,0.6,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3.308900000000002,45.91200000000003,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=CCCC(=C)C=C)C,2.12,3.8227144746787607,1.0363888888888888,3.8227144746787607,1.0363888888888888,0.40978647534474283,136.238,120.10999999999997,136.125200512,56,-0.025013725022777593,-0.09881252036792461,0.09881252036792461,0.025013725022777593,1.4,2.0,2.4,13.905670673312546,10.122681364606192,1.8434223003241894,-1.9403443593926346,2.0447756246732993,-1.738267497345966,5.113926389125841,0.9992006403172083,3.4629046970868087,145.42124551085627,7.983127663125442,6.983127663125442,6.983127663125442,4.663902460147014,3.6009536313038994,3.6009536313038994,2.6825219847121646,2.6825219847121646,1.3067128222475324,1.3067128222475324,0.648301396808781,0.648301396808781,-0.78,128.88451270697286,9.22,5.040624785315335,5.358504155124655,63.954920960846245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.456120641003295,26.689117645233267,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,36.456120641003295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,36.456120641003295,0.0,0.0,0.0,0.0,0.0,0.0,18.414747775921285,5.573104530069267,0.0,6.076020106833881,33.081365873412125,0.0,0.0,0.0,0.0,2.494779856387,0.0,0.0,6.162083333333334,11.676470143613,0.0,0.4,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3.4750000000000023,48.00200000000003,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1=CC=CC=C1,2.31,2.0,2.0,2.0,2.0,0.4426283718993647,78.11399999999999,72.06599999999999,78.046950192,30,-0.062268570782092456,-0.062268570782092456,0.062268570782092456,0.062268570782092456,0.3333333333333333,0.5,0.6666666666666666,13.646993161855445,10.379006838144555,1.5737245910733615,-1.6942617326375462,1.794093161855452,-1.4738931618554547,4.985993161855452,1.718006838144549,3.000000000000001,71.96100505779535,4.242640687119286,3.464101615137755,3.464101615137755,3.0,2.0000000000000004,2.0000000000000004,1.1547005383792521,1.1547005383792521,0.6666666666666671,0.6666666666666671,0.38490017945975075,0.38490017945975075,-0.78,34.3994618804395,3.4115708812260532,1.6057694396735218,0.5823992601400448,37.43140311949697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.6866,26.441999999999993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=CC=CC=C1,2.3,2.0833333333333335,1.3217592592592595,2.0833333333333335,1.3217592592592595,0.4588062796575455,92.14099999999999,84.07699999999998,92.062600256,36,-0.039774526323627504,-0.06224908578199481,0.06224908578199481,0.039774526323627504,1.0,1.5714285714285714,1.8571428571428572,13.782105281259431,10.2446262174219,1.7152546995077484,-1.8223238719751815,1.9162789955764012,-1.6221555927559288,5.11182720852277,1.475756642372446,3.0214653097240864,129.96566024533826,5.112884175122364,4.386751345948129,4.386751345948129,3.393846850117352,2.4106836025229597,2.4106836025229597,1.654700538379252,1.654700538379252,0.9404557350153064,0.9404557350153064,0.5343778974176118,0.5343778974176118,-0.78,47.19725257297226,4.380771704180065,1.7832860398554335,1.0382641324115067,43.79634523389357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.89528683400505,6.923737199690624,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,5.563451491696996,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.563451491696996,0.0,18.19910120538483,19.056471336613843,0.0,0.0,0.0,0.0,1.3217592592592595,0.0,10.261574074074074,0.0,2.0833333333333335,0.0,0.14285714285714285,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.99502,31.17899999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC1=CC=CC=C1,2.28,2.162037037037037,1.1397222222222223,2.162037037037037,1.1397222222222223,0.5147578217927745,106.16799999999996,96.08799999999998,106.07825032,42,-0.03074408282510195,-0.06224874165506165,0.06224874165506165,0.03074408282510195,1.125,1.75,2.125,13.856596938329892,10.170710312539828,1.7943577512861228,-1.8917512520057715,1.9631405576194025,-1.73342650034674,5.1331381704563555,1.140415220080154,2.8320858350070908,141.38429890473827,5.819990956308912,5.093858127134677,5.093858127134677,3.931851652578137,2.971343774302781,2.971343774302781,1.839151950246763,1.839151950246763,1.251072952541352,1.251072952541352,0.7137128315712066,0.7137128315712066,-0.78,91.36757727918736,5.358504155124653,2.50834780755501,1.0935372033822537,50.16128734829017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.255572541998674,11.984273114623004,0.0,0.0,0.0,0.0,0.0,13.344558822616634,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,12.487188691387619,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,5.563451491696996,0.0,6.06636706846161,31.18920547353706,0.0,0.0,0.0,0.0,1.4097222222222223,0.0,10.455185185185186,1.1397222222222223,2.162037037037037,0.0,0.25,8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.2490000000000006,35.82,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
