SMILES,name,search_name,priority,density_40C_g_cm3,density_100C_g_cm3,kv_40C_cSt,kv_100C_cSt,tc_40C_W_mK,tc_100C_W_mK,cp_40C_J_K_mol,cp_100C_J_K_mol,cpsat_40C_J_K_mol,cpsat_100C_J_K_mol,mp_K,bp_K,fp_K,exact_temp_40C_K,exact_temp_100C_K,notes,MolWt,FOM1_ig_40,FOM1_ig_100,FOM1_sat_40,FOM1_sat_100
CC(CO)C(C)CO,"1,4-butanediol, 2,3-dimethyl-","1,4-butanediol, 2,3-dimethyl-",0,0.9612,0.9115,80.108,10.093,0.16,0.148,183.0,210.1,,,,530.0,,313.15,373.15,wtt_bulk_complete,118.176,28.48479594900899,50.14449452296997,,
CCC(O)C(C)CO,"1,3-pentanediol, 2-methyl-","1,3-pentanediol, 2-methyl-",0,0.9578,0.907,39.674,4.961,0.146,0.137,183.0,210.1,281.0,299.2,,482.0,,313.15,373.15,wtt_bulk_complete+cpsat2,118.176,32.70025818745598,58.285284943758455,36.893068475257245,64.37962912266967
CCC(CO)CCO,"1,4-butanediol, 2-ethyl-","1,4-butanediol, 2-ethyl-",0,0.9668,0.9175,68.266,8.828,0.161,0.15,183.0,209.1,,,,522.0,,313.15,373.15,wtt_bulk_complete,118.176,29.861590706449743,52.38448865487198,,
CC(C)C(CO)CO,"1,3-propanediol, 2-isopropyl-","1,3-propanediol, 2-isopropyl-",0,0.9613,0.913,55.134,7.338,0.151,0.142,183.0,210.1,299.0,314.0,,514.0,,313.15,373.15,wtt_bulk_complete+cpsat2,118.176,30.10889455150889,52.81520448091519,34.567949942955266,59.13530308283611
COCCOCCOC,"2,5,8-trioxanonane","2,5,8-trioxanonane",0,0.92388,0.86349,0.856,0.486,0.151,0.142,197.0,217.5,275.78,291.1,209.15,435.4,,313.15,373.15,wtt_bulk_complete+cpsat2,134.175,101.93814007179328,117.59900160404707,112.05562502405392,127.64723646385852
CCC(O)CCCO,"1,4-hexanediol","1,4-hexanediol",0,0.9629,0.9123,27.002,4.823,0.158,0.147,183.0,209.1,,,,509.0,,313.15,373.15,wtt_bulk_complete,118.176,38.52403506720796,61.64963613160029,,
COCCCCOC,"1,4-dimethoxybutane","1,4-dimethoxybutane",0,0.9924,0.9372,0.625,0.437,0.148,0.135,181.0,202.1,255.6,272.3,,411.0,,313.15,373.15,wtt_bulk_complete+cpsat2,118.176,108.31336709230524,115.65656320646193,119.35591338670318,125.7747261465671
CC(O)CCCCO,"1,5-hexanediol","1,5-hexanediol",0,0.9535,0.9042,36.707,6.193,0.161,0.15,183.0,209.1,,,,521.0,,313.15,373.15,wtt_bulk_complete,118.176,35.555827365105095,57.877798971608534,,
CC(CCO)CCO,"1,5-pentanediol, 3-methyl-","1,5-pentanediol, 3-methyl-",0,0.959,0.914,59.854,6.521,0.161,0.151,183.0,209.1,,,,542.0,,313.15,373.15,wtt_bulk_complete,118.176,30.201546538384367,55.863993973399374,,
CC(O)CC(C)CO,"1,4-pentanediol, 2-methyl-","1,4-pentanediol, 2-methyl-",0,0.963,0.911,48.806,5.818,0.149,0.139,183.0,210.1,297.0,312.5,,490.0,,313.15,373.15,wtt_bulk_complete+cpsat2,118.176,31.50969887284107,56.68493390793207,36.107976442426306,63.38266667729004
OCCCCC(O)CO,"1,2,6-hexanetriol","1,2,6-hexanetriol",0,1.09102,1.0523,137.486,17.105,0.172,0.163,201.0,227.0,,,,572.0,,313.15,373.15,wtt_bulk_complete,134.175,23.803974746606254,42.59415702169332,,
CC[C@@H](C)CCO,3-methyl-1-pentanol,"1,3,6-hexanetriol",0,1.09,1.043,183.486,23.011,0.189,0.176,201.0,227.0,,,,,,313.15,373.15,wtt_bulk_complete,102.177,26.777300039855284,47.20888186316262,,
CCC(O)C(O)C(C)O,"2,3,4-hexanetriol","2,3,4-hexanetriol",0,1.091,1.038,52.246,8.189,0.168,0.156,200.0,229.0,,,,533.0,,313.15,373.15,wtt_bulk_complete,134.175,33.51598828014561,55.5980243197988,,
CC(O)C(C)(O)C(C)O,"3-methyl-2,3,4-pentanetriol","3-methyl-2,3,4-pentanetriol",0,,,,,,,201.0,231.0,,,401.1,510.0,,313.15,373.15,wtt_bulk_partial_2of8,134.175,,,,
CCCC(O)CCO,"1,3-hexanediol","2-ethyl-2-(hydroxymethyl)-1,3-propanediol",0,,,,,,,201.0,228.0,,,333.38,572.0,,313.15,373.15,wtt_bulk_partial_2of8,118.176,,,,
CC(O)COC(C)CO,2-(2-hydroxypropoxy)-1-propanol,2-(2-hydroxypropoxy)-1-propanol,0,1.0063,0.9541,5.267,1.782,0.1624,0.1563,199.0,225.0,,,,499.0,,313.15,373.15,wtt_bulk_complete,134.175,62.01725342474412,84.7148736598968,,
OCC(O)CCC(O)CO,"1,2,5,6-hexanetetrol","1,2,5,6-hexanetetrol",0,,,,,,,218.0,247.0,,,368.1,619.0,,313.15,373.15,wtt_bulk_partial_2of8,150.174,,,,
COCCC(O)COC,"2-Butanol, 1,4-dimethoxy- (7CI)","2-Butanol, 1,4-dimethoxy- (7CI)",0,0.994,0.936,3.119,1.175,0.157,0.147,198.0,221.0,,,,464.0,,313.15,373.15,wtt_bulk_complete,134.175,72.14775119929564,93.4052288551036,,
OCCOCCOCCO,"3,6-dioxa-1,8-octanediol","3,6-dioxa-1,8-octanediol",0,1.10826,1.0608,17.153,3.281,0.1981,0.192,216.0,239.0,339.7,366.6,263.76,563.8,,313.15,373.15,wtt_bulk_complete+cpsat2,150.174,49.53518486596762,79.35609926465351,56.263808373149224,89.50438682183584
CCC(CO)C(O)CO,"3-ethyl-1,2,4-butanetriol","3-ethyl-1,2,4-butanetriol",0,1.0931,1.044,558.046,43.103,0.179,0.167,200.0,228.0,,,,569.0,,313.15,373.15,wtt_bulk_complete,134.175,17.634380000021547,35.77335693234037,,
CCOCCOCCO,"3,6-dioxa-1-octanol","3,6-dioxa-1-octanol",0,0.9704,0.9186,2.648,0.971,0.193,0.1702,198.0,220.0,296.7,302.0,,471.0,,313.15,373.15,wtt_bulk_complete+cpsat2,134.175,84.88835554151456,105.93570372981893,95.11721553918925,115.80966594545384
CC(O)COCC(C)O,"4-oxaheptane-2,6-diol","4-oxaheptane-2,6-diol",0,0.994,0.943,4.728,1.697,0.157,0.148,199.0,225.0,,,,490.0,,313.15,373.15,wtt_bulk_complete,134.175,61.987654032937954,82.04612164029155,,
CC(C)(C)OOCCO,tert-butyl 2-hydroxyethyl peroxide,tert-butyl 2-hydroxyethyl peroxide,0,0.968,0.901,2.583,0.977,0.145,0.135,199.0,223.0,,,,430.0,,313.15,373.15,wtt_bulk_complete,134.175,74.93398537307586,96.6181171038532,,
CC(O)(CCO)CCO,"3-methyl-1,3,5-pentanetriol","3-methyl-1,3,5-pentanetriol",0,1.097,1.046,127.621,16.252,0.17,0.159,201.0,228.0,345.0,356.0,,549.0,,313.15,373.15,wtt_bulk_complete+cpsat2,134.175,26.04643644154682,45.92346201690321,30.32129696792057,52.05595671517931
OCCCOCCCO,"4-oxa-1,7-heptanediol","4-oxa-1,7-heptanediol",0,1.007,0.9589,29.494,3.047,0.1575,0.1537,200.0,223.0,,,,504.9,,313.15,373.15,wtt_bulk_complete,134.175,36.56862516752987,70.16277965317613,,
CCOCOCOCC,bis(ethoxymethyl) ether,bis(ethoxymethyl) ether,0,0.8915,0.8279,1.413,0.64,0.16,0.146,197.0,217.5,273.0,289.0,,409.6,,313.15,373.15,wtt_bulk_complete+cpsat2,134.175,93.64916480246757,112.66104588521168,102.65098279534944,122.03855357114348
CC(OCCO)OCCO,"1,1-bis(2-hydroxyethoxy)ethane","1,1-bis(2-hydroxyethoxy)ethane",0,1.0955,1.04,9.128,2.981,0.19,0.176,215.0,240.0,,,,532.0,,313.15,373.15,wtt_bulk_complete,150.174,59.91023915888592,80.12442380328449,,
CC(C)(C)OOC(O)CO,"1,2-ethanediol, 1-[(1,1-dimethylethyl)dioxy]-","1,2-ethanediol, 1-[(1,1-dimethylethyl)dioxy]-",0,1.187,1.132,14.322,4.152,0.176,0.165,216.0,242.0,,,,560.0,,313.15,373.15,wtt_bulk_complete,150.174,49.8932664252693,69.6708577022882,,
OCC(O)C(O)C(O)C(O)CO,dulcitol,dulcitol,0,,,,,,,252.0,285.0,,,460.3,839.0,,313.15,373.15,wtt_bulk_partial_2of8,182.172,,,,
OCC(O)C(O)C(O)C(O)CO,glucitol,glucitol,0,1.47,1.41,3333.333,248.227,0.25,0.233,252.0,285.0,,,,700.0,,313.15,373.15,wtt_bulk_complete,182.172,14.04928414175992,28.70926335449865,,
OCC(O)=C(O)C(O)=C(O)CO,mannitol,mannitol,0,1.47,1.41,3333.333,248.227,0.25,0.233,252.0,285.0,,,,700.0,,313.15,373.15,wtt_bulk_complete,182.172,14.04928414175992,28.70926335449865,,
OCC(O)C(O)C(O)C(O)CO,D-glucitol,D-glucitol,0,,,,,,,252.0,285.0,,,,810.0,,313.15,373.15,wtt_bulk_partial_2of8,182.172,,,,
C#CC#CC#C,"1,3,5-hexatriyne","1,3,5-hexatriyne",0,0.81,0.74,0.877,0.432,0.0634,0.0563,106.4,115.1,191.0,196.2,,359.0,,313.15,373.15,wtt_bulk_complete+cpsat2,74.08200000000001,56.215540905409526,64.4007972530877,66.27235446011485,74.82504467016659
C1=C=CC=CC=1,o-benzyne,o-benzyne,0,0.906,0.844,0.552,0.257,0.138,0.127,85.7,99.0,143.0,154.0,,381.0,,313.15,373.15,wtt_bulk_complete+cpsat2,76.098,101.07568292368452,122.9524732499107,116.73341919931238,139.22417970267904
C#CCCC#C,"1,5-hexadiyne","1,5-hexadiyne",0,0.776,0.72,0.915,0.472,0.0562,0.0513,117.7,131.4,153.8,168.1,267.65,360.3,,313.15,373.15,wtt_bulk_complete+cpsat2,78.114,48.48907141602526,56.427271967999296,52.278758490695495,60.47562647017819
OCC(O)=C(O)C(O)=C(O)CO,D-(-)-mannitol,D-(-)-mannitol,0,,,,,,,252.0,285.0,,,437.25,811.0,,313.15,373.15,wtt_bulk_partial_2of8,182.172,,,,
C#Cc1ccco1,2-ethynylfuran,2-ethynylfuran,0,0.9698,0.8999,0.691,0.367,0.102,0.0927,104.5,119.7,158.5,172.1,,370.0,,313.15,373.15,wtt_bulk_complete+cpsat2,92.097,79.14589772234253,91.72395104009917,88.98549685272756,101.5874427834946
[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],benzene,benzene,0,0.85739,0.7907,0.583,0.333,0.1366,0.1191,,,138.8,154.0,278.6877,353.216,,313.15,373.15,wtt_bulk_partial_6of8+cpsat2,78.114,,,114.65941188707228,125.23724309686924
O=C(O)c1ccc(C(=O)O)o1,"2,5-furandicarboxylic acid","2,5-furandicarboxylic acid",0,,,,,,,147.5,167.2,,,,613.0,,313.15,373.15,wtt_bulk_partial_2of8,156.09300000000002,,,,
C#CC=CC=C,"(E)-1,3-hexadien-5-yne","(E)-1,3-hexadien-5-yne",0,0.7595,0.6977,0.619,0.312,0.094,0.0848,114.0,128.8,167.8,182.0,,356.9,,313.15,373.15,wtt_bulk_complete+cpsat2,78.114,79.81384285349321,93.01183705103875,88.98255347825473,102.51253454664204
C#CCC#CC,"1,4-hexadiyne","1,4-hexadiyne",0,0.791,0.736,0.632,0.337,0.09,0.0823,118.1,131.3,140.9,156.2,,353.6,,313.15,373.15,wtt_bulk_complete+cpsat2,78.114,75.1695098204267,86.67400854647367,78.99625160647822,91.01301230501356
C=CC#CC=C,"1,5-hexadien-3-yne","1,5-hexadien-3-yne",0,0.753,0.692,0.478,0.246,0.127,0.114,111.5,125.8,166.8,180.3,,358.5,,313.15,373.15,wtt_bulk_complete+cpsat2,78.114,105.50518170377325,121.74814083814614,118.16234940549244,134.72052655611614
CC#CC#CC,"2,4-hexadiyne","2,4-hexadiyne",0,,,,,,,111.5,123.8,,,,402.67,,313.15,373.15,wtt_bulk_partial_2of8,78.114,,,,
C#C/C=C/C=C,"3,5-hexadien-1-yne","3,5-hexadien-1-yne",0,0.7525,0.6919,0.625,0.319,0.095,0.0851,114.0,128.8,168.9,182.9,,358.1,,313.15,373.15,wtt_bulk_complete+cpsat2,78.114,79.76405240623392,92.15827926010466,89.09064351153133,101.71283052297048
C=Cc1ccco1,2-ethenylfuran,2-ethenylfuran,0,0.9221,0.854,0.564,0.269,0.135,0.123,107.8,125.7,163.5,179.9,179.2,373.9,,313.15,373.15,wtt_bulk_complete+cpsat2,94.113,102.02213867728804,122.7018750258134,114.7047257725138,135.72143783912588
C1=CC1C1C=C1,bi-2-cyclopropen-1-yl,bi-2-cyclopropen-1-yl,0,0.955,0.886,0.335,0.176,0.12,0.11,101.9,118.9,140.8,158.3,,349.0,,313.15,373.15,wtt_bulk_complete+cpsat2,78.114,112.99559791510816,132.85702838845265,123.75537012828016,143.99581160905112
Oc1ccccc1,phenol,phenol,0,,,,,,,108.3,127.7,,,314.04,454.991,,313.15,373.15,wtt_bulk_partial_2of8,94.113,,,,
Oc1cccc(O)c1O,"1,2,3-benzenetriol","1,2,3-benzenetriol",0,,,,,,,151.2,171.8,,,398.63,578.0,,313.15,373.15,wtt_bulk_partial_2of8,126.111,,,,
O=C1CCCC(=O)C1=O,"1,2,3-cyclohexanetrione","1,2,3-cyclohexanetrione",0,,,,,,,133.3,155.5,,,376.6,501.0,,313.15,373.15,wtt_bulk_partial_2of8,126.111,,,,
C1=C(CCC2=CCC2)CC1,"cyclobutene, 3,4-dimethylene-","cyclobutene, 3,4-dimethylene-",0,0.871,0.796,0.459,0.224,0.11,0.098,102.6,118.6,174.8,188.3,,364.0,,313.15,373.15,wtt_bulk_complete+cpsat2,78.114,99.64440550193676,116.88144968154542,115.75614938973554,133.11315023850767
C#CC#CCC,ethyldiacetylene,ethyldiacetylene,0,0.7629,0.701,0.852,0.411,0.094,0.0845,118.1,131.3,189.6,200.0,,371.6,,313.15,373.15,wtt_bulk_complete+cpsat2,78.114,73.71607889975627,86.35949206452572,84.21593080145638,97.21246366491884
C=C1C=CC=C1,fulvene,fulvene,0,0.797,0.738,0.326,0.182,0.116,0.105,93.7,110.5,121.7,140.8,,332.0,,313.15,373.15,wtt_bulk_complete+cpsat2,78.114,103.85568721415144,119.3137697422053,111.7820774262842,127.73052156154802
,".alpha.,.gamma.-acontitic anhydride",".alpha.,.gamma.-acontitic anhydride",0,,,,,,,,,,,408.1,,,313.15,373.15,wtt_bulk_no_props,156.09300000000002,,,,
,".alpha.-D-glucose, monohydrate",".alpha.-D-glucose, monohydrate",0,,,,,,,,,,,,,,313.15,373.15,wtt_bulk_no_props,198.171,,,,
,".beta.,.gamma.-anhydroaconitic acid",".beta.,.gamma.-anhydroaconitic acid",0,,,,,,,,,,,349.1,,,313.15,373.15,wtt_bulk_no_props,156.09300000000002,,,,
O=C1C=CC(=O)C=C1,"1,4-benzoquinone","1,4-benzoquinone",0,,,,,,,111.9,129.1,,,386.0,,,313.15,373.15,wtt_bulk_partial_2of8,108.096,,,,
Oc1ccccc1O,"1,2-benzenediol","1,2-benzenediol",0,,,,,,,125.7,146.8,,,377.77,518.86,,313.15,373.15,wtt_bulk_partial_2of8,110.112,,,,
Oc1ccc(O)c(O)c1,"1,2,4-benzenetriol","1,2,4-benzenetriol",0,,,,,,,151.2,171.8,,,,573.0,,313.15,373.15,wtt_bulk_partial_2of8,126.111,,,,
Oc1ccc(O)cc1,"1,4-benzenediol","1,4-benzenediol",0,,,,,,,129.2,149.1,,,446.1,565.0,,313.15,373.15,wtt_bulk_partial_2of8,110.112,,,,
C1=C(CCC2=CCC2)CC1,"cyclobutene, 3,4-dimethylene-",benzoquinone,0,,,,,,,122.0,141.9,,,442.34,,,313.15,373.15,wtt_bulk_partial_2of8,78.114,,,,
CC(=O)c1ccco1,2-furyl methyl ketone,2-furyl methyl ketone,0,1.12,1.055,1.696,0.692,0.163,0.151,123.8,141.5,192.0,205.0,301.62,433.0,,313.15,373.15,wtt_bulk_complete+cpsat2,110.112,84.15008341169077,106.42095879478003,95.20612058363054,118.117906755397
O=C1C=CC=CC1=O,"1,2-benzoquinone","1,2-benzoquinone",0,,,,,,,109.9,128.3,,,,,,313.15,373.15,wtt_bulk_partial_2of8,108.096,,,,
,".beta.,.gamma.-anhydroaconitic acid","trans,trans-muconic acid",0,,,,,,,153.9,173.3,,,558.2,560.0,,313.15,373.15,wtt_bulk_partial_2of8,156.09300000000002,,,,
[c]1ccccc1,phenyl,phenyl,0,,,,,,,,,,,,,,313.15,373.15,wtt_bulk_no_props,77.10600000000001,,,,
Oc1cccc(O)c1,"1,3-benzenediol","1,3-benzenediol",0,,,,,,,129.3,150.2,,,,556.0,,313.15,373.15,wtt_bulk_partial_2of8,110.112,,,,
O=C1C=CC(=O)C=C1,"1,4-benzoquinone","1,2,3-propanetricarboxylic anhydride",0,,,,,,,160.3,183.7,,,416.6,583.0,,313.15,373.15,wtt_bulk_partial_2of8,108.096,,,,
Oc1ccc(O)c(O)c1,"1,2,4-benzenetriol","E-1-propene-1,2,3-tricarboxylic acid, tributyl ester",0,,,,,,,181.0,202.9,,,455.75,,,313.15,373.15,wtt_bulk_partial_2of8,126.111,,,,
C=C1C=CC=C1,fulvene,"hydroperoxide, phenyl",0,1.221,1.153,3.112,1.162,0.163,0.153,124.4,141.5,,,,480.0,,313.15,373.15,wtt_bulk_complete,78.114,79.2403427316786,103.57840313830695,,
Oc1ccc(O)cc1,"1,4-benzenediol",cis-aconitic acid,0,,,,,,,181.0,202.9,,,456.45,613.0,,313.15,373.15,wtt_bulk_partial_2of8,110.112,,,,
c1coc(C2CO2)c1,2-furyloxirane,2-furyloxirane,0,1.119,1.049,1.412,0.572,0.152,0.14,118.7,138.4,203.4,216.5,,426.0,,313.15,373.15,wtt_bulk_complete+cpsat2,110.112,85.02556339418149,107.90270773576272,98.93401925638167,122.37566601673744
C#CC#CCC,ethyldiacetylene,"furfural, 5-methyl-",0,1.168,1.102,1.37,0.517,0.156,0.145,123.2,141.6,207.8,218.9,,,,313.15,373.15,wtt_bulk_complete+cpsat2,78.114,95.6416532202804,124.13193225444589,110.79291111517848,140.31385456002442
,".alpha.,.gamma.-acontitic anhydride",2-hydroxymethyl-5-hydroxy-.gamma.-pyrone,0,1.55,1.487,116.129,19.502,0.206,0.195,156.9,178.0,,,,650.0,,313.15,373.15,wtt_bulk_complete,156.09300000000002,29.127223074417568,47.92405390744691,,
CC#CC#CC,"2,4-hexadiyne","1,3,5-trihydroxybenzene",0,,,,,,,151.2,171.8,,,489.1,,,313.15,373.15,wtt_bulk_partial_2of8,78.114,,,,
C1=CC2C3C1C23,benzvalene,benzvalene,0,,,,,,,98.0,114.8,,,,,,313.15,373.15,wtt_bulk_partial_2of8,78.114,,,,
,".alpha.-D-glucose, monohydrate",dimethyl butynedioate,0,1.36,1.28,2.059,0.727,0.16,0.149,154.1,174.6,261.3,271.7,,471.8,,313.15,373.15,wtt_bulk_complete+cpsat2,198.171,75.14260895730276,99.10470476488392,87.17635439453866,112.23198465768004
C=C/C=C/C=C,"1,3,5-hexatriene","1,3,5-hexatriene",0,0.7172,0.6564,0.474,0.245,0.126,0.112,118.9,137.3,173.3,191.5,261.46,353.2,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,106.21089669646749,122.35109259374003,118.08492427225082,134.3554250330622
C1=CC2C=CC12,"bicyclo[2.2.0]hexa-2,5-diene","bicyclo[2.2.0]hexa-2,5-diene",0,,,,,,,90.9,107.5,,,,,,313.15,373.15,wtt_bulk_partial_2of8,78.114,,,,
C12C3C1C1C2C31,prismane,prismane,0,,,,,,,86.0,107.4,,,,,,313.15,373.15,wtt_bulk_partial_2of8,78.114,,,,
O=C1C=CC(O)C=C1,benzoquinone,"(E)-1,3,5-hexatriene",0,0.7249,0.6631,0.455,0.24,0.126,0.112,115.4,133.6,168.5,186.6,,,,313.15,373.15,wtt_bulk_complete+cpsat2,110.112,97.87667850323012,112.18943252209172,108.87377517023072,123.24520705076502
CC1=CC=CC1,"1-methyl-1,3-cyclopentadiene","1-methyl-1,3-cyclopentadiene",0,0.7503,0.683,0.373,0.201,0.115,0.102,102.1,120.6,151.9,171.6,130.15,338.2,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,104.88898961178144,119.995236868685,117.29058771676084,132.51063084230535
CC(=O)c1ccco1,2-furyl methyl ketone,"(Z)-1,3,5-hexatriene",0,0.75859,0.6992,0.461,0.235,0.126,0.113,115.0,133.3,169.1,187.1,,,,313.15,373.15,wtt_bulk_complete+cpsat2,110.112,96.33743241410322,112.2443096164958,107.37361170643038,123.47640269454284
O=C1C=CC=CC1=O,"1,2-benzoquinone","1,2-bis(methylene)cyclobutane",0,0.766,0.704,0.405,0.216,0.1,0.0898,111.5,129.6,152.6,171.7,,346.1,,313.15,373.15,wtt_bulk_complete+cpsat2,108.096,85.35255194931635,98.35780727881546,93.22920496717624,106.45692940103832
C=CC=C=CC,"1,3,4-hexatriene","1,3,4-hexatriene",0,0.7434,0.6766,0.444,0.234,0.253,0.224,119.5,135.4,178.3,194.0,,351.0,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,183.5927720847203,208.6244760007256,205.4664230618703,230.83388196648707
Oc1cccc(O)c1,"1,3-benzenediol","1,3-bis(methylene)cyclobutane",0,0.775,0.715,0.374,0.206,0.099,0.0893,111.5,129.6,146.9,166.6,,,,313.15,373.15,wtt_bulk_complete+cpsat2,110.112,85.41704944440004,97.85742734249912,92.30588201822592,105.02076652279824
C=CC(=C)C=C,"1,3-butadiene, 2-vinyl-","1,3-butadiene, 2-vinyl-",0,0.711,0.6333,0.338,0.188,0.108,0.092,120.2,138.3,183.6,204.0,,326.5,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,112.37208117377556,122.8601100462434,126.5927054750125,137.05553738704762
Oc1ccccc1O,"1,2-benzenediol",D-mannosaccharic acid,0,,,,,,,,,,,424.6,,,313.15,373.15,wtt_bulk_no_props,110.112,,,,
C1=CCCC=C1,"1,3-cyclohexadiene","1,3-cyclohexadiene",0,0.8223,0.761,0.596,0.355,0.12799,0.1101,99.87,120.1,148.2,168.1,,353.481,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,96.11094270169724,105.10173116873672,107.39680393063584,115.52783090569052
CC1C=CC=C1,"1,3-cyclopentadiene, 5-methyl-","1,3-cyclopentadiene, 5-methyl-",0,0.79,0.726,0.456,0.237,0.123,0.11,101.3,120.2,148.0,167.3,,350.0,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,102.34646257276894,119.13962975881353,113.86480852856648,130.7520562884115
COC(=O)c1ccco1,methyl furoate,methyl furoate,0,,,,,,,,,,,,,,313.15,373.15,wtt_bulk_no_props,126.111,,,,
C1=CCC=CC1,"1,4-cyclohexadiene","1,4-cyclohexadiene",0,0.83581,0.7725,0.646,0.375,0.13949,0.1194,100.1,120.1,149.7,169.0,,362.67,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,100.92748414359797,110.70471123550634,113.02570744038265,121.86954381413295
C#CCCC=C,1-hexen-5-yne,1-hexen-5-yne,0,0.7354,0.669,0.558,0.296,0.087,0.077,125.8,142.4,179.7,196.8,,344.1,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,80.96341372382108,91.7853241874581,89.50617973021357,100.531033006407
C=C1C=C(C)C1,1-methyl-3-methylenecyclobutene,1-methyl-3-methylenecyclobutene,0,0.831,0.759,0.469,0.232,0.107,0.095,111.0,128.7,181.6,197.2,,363.0,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,97.43223504610168,113.66813674608612,111.9032237936168,128.16563978004942
CC#C/C=C/C,2-hexen-4-yne,2-hexen-4-yne,0,0.7441,0.683,0.497,0.252,0.127,0.114,119.4,135.1,175.4,190.4,,359.4,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,105.6724730398707,122.55153809256966,117.74597698266795,134.9695276354192
CC1=CCC=C1,"2-methyl-1,3-cyclopentadiene","2-methyl-1,3-cyclopentadiene",0,0.7885,0.724,0.482,0.242,0.12,0.107,102.1,120.6,163.5,180.7,,362.0,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,99.4266938116318,116.47466864138988,113.50803411991286,130.50610080336915
C#C/C=C/CC,3-hexen-1-yne,3-hexen-1-yne,0,0.7227,0.6586,0.609,0.323,0.09,0.08,123.8,140.3,179.7,196.2,,346.1,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,79.78499235896231,90.7647195949258,88.60194680575553,99.7438154373326
C#C/C(C)=C/C,"3-penten-1-yne, 3-methyl-","3-penten-1-yne, 3-methyl-",0,0.7219,0.664,0.596,0.328,0.0787,0.0708,124.8,141.7,160.0,178.6,,342.1,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,70.99624668236983,80.66662529638053,76.13584602392872,86.09299232783597
C1=CC2CCC12,bicyclo[2.2.0]hex-2-ene,bicyclo[2.2.0]hex-2-ene,0,0.913,0.839,0.35,0.185,0.115,0.104,99.8,118.5,149.5,168.1,,350.0,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,108.972265696916,127.29366422084613,122.09197718551572,140.45008744089822
C1CC1=C1CC1,cyclopropylidene-cyclopropane,cyclopropylidene-cyclopropane,0,0.835,0.775,0.539,0.259,0.107,0.097,112.3,130.8,168.8,185.4,,374.0,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,89.30102693195748,106.75686367531134,100.14851079618464,117.76420785361864
C#CCC(O)C=C,1-hexen-5-yn-3-ol,1-hexen-5-yn-3-ol,0,0.8982,0.837,4.565,1.016,0.102,0.0951,142.9,161.8,,,,417.0,,313.15,373.15,wtt_bulk_complete,96.129,48.36521204497649,72.67868704498485,,
C1C2C1C1CC21,"trans-tricyclo[3.1.0.02,4]hexane","trans-tricyclo[3.1.0.02,4]hexane",0,0.8411,0.776,0.345,0.215,0.098,0.0904,107.3,126.4,130.2,151.4,,349.3,,313.15,373.15,wtt_bulk_complete+cpsat2,80.13,96.0156845611445,108.37611429442744,101.385197314689,114.02013019985633
C=C=CC(=O)CC,"1,2-hexadien-4-one","1,2-hexadien-4-one",0,0.8752,0.8179,0.903,0.403,0.289,0.265,137.4,153.3,206.4,218.1,,414.0,,313.15,373.15,wtt_bulk_complete+cpsat2,96.129,156.57628412434923,190.37306719393624,175.56508490819027,210.22111617636224
Cc1ccoc1C,"2,3-dimethylfuran","2,3-dimethylfuran",0,0.916,0.845,0.502,0.296,0.121,0.109,118.7,138.0,176.5,194.4,,366.6,,313.15,373.15,wtt_bulk_complete+cpsat2,96.129,100.69802537698884,113.0733163593555,112.58674256275656,124.5152087468303
Cc1ccc(C)o1,"2,5-dimethylfuran","2,5-dimethylfuran",0,,,,,0.122,0.11,118.8,137.6,159.8,197.0,,372.9,,313.15,373.15,wtt_bulk_partial_4of8+cpsat2,96.129,,,,
Cc1coc(C)c1,"2,4-dimethylfuran","2,4-dimethylfuran",0,0.922,0.848,0.51,0.295,0.121,0.109,118.7,138.0,179.6,197.2,,368.0,,313.15,373.15,wtt_bulk_complete+cpsat2,96.129,101.42507295540642,114.50632180379549,113.95639785742762,126.60148251589683
O=C1C=CCCC1,2-cyclohexen-1-one,2-cyclohexen-1-one,0,0.9731,0.9197,1.449,0.674,0.155,0.146,113.2,134.2,174.6,194.7,,445.472,,313.15,373.15,wtt_bulk_complete+cpsat2,96.129,81.32354723329185,101.3541674339442,91.86632820031502,112.53910836789458
CCc1ccco1,2-ethylfuran,2-ethylfuran,0,0.8794,0.807,0.58,0.289,0.131,0.118,118.3,138.3,179.9,198.2,,365.1,,313.15,373.15,wtt_bulk_complete+cpsat2,96.129,102.8335329264252,121.25450333705146,115.70294524886378,134.1713700907773
