SMILES,name,beta_0C,beta_10C,beta_20C,beta_30C,beta_40C,beta_50C,beta_60C,beta_70C,beta_80C,beta_90C,beta_100C,fit_r2,n_points,flag
CCCCC(C)(O)C(C)CC,"3,4-dimethyl-4-octanol",0.0009142791656158,0.0009339960216077,0.0009541905522547,0.0009748834157776,0.000996096419999,0.0010178526046332,0.0010401763307178,0.0010630933779196,0.0010866310505386,0.00111081829313,0.0011356858167804,0.9999984319574508,11,
CCCC(C)(O)CC(C)CC,"4-octanol, 4,6-dimethyl-",0.0009209543756748,0.0009416160404421,0.0009627850402666,0.0009844838770351,0.0010067363307205,0.001029567552968,0.0010530041689864,0.0010770743886178,0.0011018081275652,0.0011272371398823,0.0011533951629643,0.9999989444322844,11,
CC(C)CC(C)(O)CC(C)C,"4-heptanol, 2,4,6-trimethyl-",0.0009051388095681,0.0009251469385476,0.000945637895172,0.0009666327437869,0.0009881537246904,0.0010102243387632,0.0010328694394781,0.0010561153330502,0.0010799898875824,0.0011045226521637,0.001129744986998,0.9999991947624728,11,
CCCCCCC(C)C(C)O,"2-nonanol, 3-methyl-",0.000850742104557,0.0008686127608056,0.0008868888417915,0.0009055870408517,0.0009247249282061,0.0009443210103406,0.0009643947942559,0.0009849668570551,0.0010060589213936,0.0010276939373796,0.0010498961715755,0.9999995917435972,11,
CCCCCC(O)CC(C)C,2-methyl-4-nonanol,0.000871036412772,0.0008889695532966,0.0009073162126343,0.0009260934217701,0.0009453191131042,0.0009650121817946,0.0009851925521565,0.0010058812496115,0.0010271004787369,0.0010488737080266,0.0010712257620484,0.9999993845870602,11,
CCCCCCC(O)C(C)C,2-methyl-3-nonanol,0.0008713065067046,0.0008894236051596,0.0009079593387559,0.0009269310455265,0.0009463569849627,0.0009662564010192,0.0009866495903369,0.0010075579761953,0.0010290041887636,0.0010510121522874,0.0010736071799202,0.9999992787782144,11,
CCCC(O)(CCC)CCC,tripropylcarbinol,0.0009107679895653,0.0009298638996473,0.0009494185001169,0.0009694512895242,0.0009899828366527,0.001011034855964,0.0010326302894908,0.0010547933958327,0.0010775498469832,0.0011009268338049,0.00112495318107,0.9999991421999536,11,
CCCCCCC(O)CCC,4-decanol,0.0008489697421188,0.0008671703679046,0.0008857846541114,0.000904829810312,0.0009243239560318,0.0009442861828782,0.0009647366217995,0.000985696515977,0.0010071882999075,0.001029235685301,0.0010518637544882,0.99999980198391,11,
CCCCCC(O)CCCC,5-decanol,0.0008565928595899,0.0008739904989694,0.000891782708583,0.0009099854886942,0.0009286156727209,0.0009476909830155,0.0009672300911681,0.0009872526832653,0.0010077795305874,0.0010288325662825,0.001050434968613,0.999999583529388,11,
CCCCCCCC(O)CC,dl-decan-3-ol,0.0008783896899954,0.0008938254156252,0.0009096082850554,0.0009257514913642,0.0009422688859208,0.0009591750202557,0.000976485191162,0.0009942154893241,0.0010123828517968,0.0010310051186987,0.0010501010945187,0.9999994809168185,11,
CCC(O)(C(C)C)C(C)(C)C,"3-pentanol, 3-ethyl-2,2,4-trimethyl-",0.0009348185640957,0.000956459003026,0.0009786406506035,0.001001388106997,0.0010247274010535,0.0010486860974055,0.0010732934133099,0.0010985803462661,0.0011245798135942,0.001151326805302,0.0011788585517443,0.9999986250042888,11,
CCCCCOC(C)(C)CC,pentyl tert-pentyl ether,0.0009390088445657,0.0009618130358372,0.0009851945798001,0.0010091804889162,0.0010337993788744,0.00105908159183,0.0010850593311154,0.0011117668086913,0.0011392404067667,0.0011675188552071,0.0011966434265609,0.9999995729087184,11,
CCCCC(O)(CC)C(C)C,3-ethyl-2-methyl-3-heptanol,0.0009245366288976,0.0009453870895769,0.0009667516954925,0.0009886533590733,0.0010111163001783,0.0010341661422891,0.001057830017278,0.001082136679661,0.0011071166313521,0.0011328022580644,0.001159227978648,0.9999986267688534,11,
CCCC(C)C(O)(CC)CC,3-ethyl-4-methyl-3-heptanol,0.0009074209884713,0.0009281336392617,0.0009493500719272,0.0009710926869358,0.0009933851532624,0.0010162525011897,0.0010397212233317,0.0010638193847403,0.0010885767430665,0.0011140248798638,0.0011401973442602,0.999999404393348,11,
CCCCCCCC(C)OC,methyl 1-methyloctyl ether,0.0009164618888683,0.0009369772991363,0.0009579941681058,0.000979534657724,0.0010016221835673,0.0010242815062727,0.0010475388310493,0.0010714219161176,0.0010959601910238,0.0011211848858985,0.0011471291728587,0.9999993000070498,11,
CCCCCC(C)(O)CCC,"4-nonanol, 4-methyl-",0.0008961130803989,0.0009147511186512,0.0009338301347028,0.0009533686450399,0.000973386168564,0.0009939032963078,0.00101494176703,0.001036524549274,0.0010586759305455,0.0010814216143412,0.0011047888258476,0.9999992061350318,11,
CCCCC(CCC)COC,methyl 2-propylhexyl ether,0.0009209661294625,0.0009410860451817,0.0009616975868581,0.0009828222431862,0.0010044827106101,0.001026702980678,0.0010495084350575,0.0010729259490056,0.0010969840041876,0.0011217128118452,0.0011471444474402,0.9999997272751158,11,
CCCCCCC(C)COC,methyl 2-methyloctyl ether,0.0009281089089809,0.0009489609598244,0.0009703285214993,0.0009922345619864,0.0010147033612389,0.0010377606077644,0.001061433503824,0.001085750880162,0.0011107433212894,0.0011364433024726,0.0011628853397249,0.9999992010120984,11,
CC(C)CCCCCC(C)O,8-methyl-2-nonanol,0.0008691501254284,0.0008877310127785,0.0009067425174417,0.0009262027271093,0.0009461306997573,0.0009665465307463,0.0009874714255393,0.0010089277785923,0.0010309392590414,0.0010535309038779,0.0010767292193894,0.9999994490150268,11,
CC(O)C(C)(C)CC(C)(C)C,"2-hexanol, 3,3,5,5-tetramethyl-",0.0008919108760676,0.0009119663057708,0.0009325011408219,0.0009535363479003,0.0009750940606343,0.000997197663506,0.0010198718830588,0.0010431428871608,0.0010670383931682,0.0010915877859348,0.0011168222467321,0.9999996826091396,11,
CCC(C)(C)C(C)C(C)(C)O,"2,3,4,4-tetramethyl-2-hexanol",0.0009565417659543,0.0009786504371064,0.0010013227463219,0.001024584575352,0.0010484633310921,0.0010729880614357,0.0010981895817993,0.0011241006134892,0.0011507559352207,0.0011781925492766,0.0012064498639826,0.9999979995703048,11,
CCCCCCCCOCC,ethyl octyl ether,0.0009563940874534,0.0009747446703293,0.0009935458328721,0.0010128162974629,0.0010325758090148,0.0010528452062466,0.0010736464989914,0.0010950029521459,0.0011169391769356,0.0011394812302503,0.0011626567228958,0.9999989558160216,11,
CCCCCCCOCCC,heptyl propyl ether,0.0009546396691466,0.000972417207955,0.0009906277169502,0.0010092888924895,0.0010284193842704,0.0010480388608029,0.001068168080344,0.0010888289678342,0.0011100446984378,0.0011318397883581,0.0011542401936762,0.999999014531764,11,
CCCC(C)OC(C)CCC,"2,2'-oxybispentane",0.0009896152861717,0.0010146631622836,0.0010403791952246,0.0010667961851718,0.0010939489813762,0.0011218746479215,0.0011506126457388,0.0011802050327737,0.0012106966844558,0.0012421355369183,0.0012745728557563,0.999998847420087,11,
CCCCCCCCC(C)O,2-decanol,0.0008178454018189,0.0008371814391926,0.0008569498654626,0.0008771693764882,0.0008978596686831,0.0009190415089505,0.0009407368105066,0.0009629687151799,0.0009857616828427,0.0010091415887097,0.0010331358293241,0.999999804891286,11,
CCCCCCOC(C)CC,3-methyl-4-oxadecane,0.0009667686199557,0.0009888745509403,0.0010115479943901,0.0010348149902996,0.0010587031172899,0.0010832416096545,0.0011084614852083,0.0011343956851241,0.0011610792270892,0.001188549373287,0.0012168458149088,0.999998995897332,11,
CCCCC(C)(O)CCCC,5-methyl-5-nonanol,0.0009011512504962,0.0009185694727195,0.0009363958014334,0.0009546467559708,0.0009733397270015,0.0009924930353231,0.0010121259954633,0.0010322589845624,0.0010529135170525,0.0010741123257119,0.0010958794497397,0.9999993022972836,11,
CCCCOC(C)CCCC,butyl 1-methylpentyl ether,0.0009767793311661,0.0010006406614272,0.0010251274820895,0.0010502697092527,0.0010760990860701,0.0011026493269734,0.0011299562757009,0.0011580580787012,0.001186995375687,0.0012168115093539,0.0012475527565541,0.999998632952834,11,
CC(C)CCOCCC(C)C,di-(3-methylbutyl) ether,0.0010100503881054,0.001026946327457,0.0010442609349434,0.0010620109008509,0.0010802138043541,0.0010988881736206,0.0011180535508586,0.0011377305627862,0.0011579409970585,0.0011787078852479,0.0012000555930431,0.9999972597444844,11,
CCC(CC)OC(CC)CC,di-3-pentyl ether,0.0009655165244749,0.000988500643838,0.0010120785681883,0.0010362781377604,0.0010611288629001,0.0010866620534094,0.0011129109600393,0.0011399109294836,0.0011676995744032,0.0011963169602127,0.0012258058105895,0.99999928774105,11,
CCCCCOCCCCC,dipentyl ether,0.0009874803855225,0.0010064998143479,0.0010259988009426,0.0010459976416006,0.0010665177655111,0.0010875818154079,0.0011092137351975,0.0011314388652819,0.0011542840463754,0.0011777777327123,0.0012019501156522,0.9999999925115126,11,
CCCCCCOC(C)(C)C,"ether, 1,1-dimethylethyl hexyl",0.0009775181859451,0.0010011825768558,0.0010254666860332,0.001050400015462,0.0010760138633714,0.0011023414654949,0.0011294181498032,0.0011572815062355,0.0011859715731559,0.0012155310424921,0.0012460054857797,0.9999991216531002,11,
CCCCCCCC[C@H](C)O,(R)-2-decanol,0.0008930416314461,0.0009070257812662,0.0009213200417858,0.0009359356179927,0.0009508842527792,0.0009661782597196,0.0009818305582743,0.0009978547116289,0.0010142649674048,0.0010310763014959,0.0010483044653177,0.999998468375908,11,
CCCCC(C)CC(C)(C)O,"1,1,3-trimethyl-1-heptanol",0.0009252367085823,0.000946042024538,0.000967360428333,0.0009892147566823,0.0010116291485552,0.0010346291409004,0.0010582417728989,0.0010824956996463,0.0011074213162753,0.0011330508936562,0.0011594187269563,0.9999988699763488,11,
CC(C)(C)C(C)(O)C(C)(C)C,"1,1-di-tert-butylethanol",0.0008244322984246,0.0008505715671319,0.0008773241389126,0.0009047218076086,0.0009327982667061,0.0009615892630383,0.0009911327652661,0.0010214691488391,0.0010526413993636,0.0010846953365701,0.0011176798613713,0.9999999424732312,11,
CCCCCCCCCOC,1-methoxynonane,0.0009313212523985,0.0009509868395047,0.0009711343416005,0.0009917845496861,0.0010129594159116,0.0010346821368117,0.0010569772437798,0.001079870701526,0.001103390015356,0.0011275643482053,0.0011524246484828,0.999999017329222,11,
CCCCCCCCCCO,1-decanol,0.0007452782836655,0.000770271452944,0.000795802700589,0.0008218998574351,0.0008485923271909,0.0008759112101182,0.000903889438099,0.0009325619223513,0.0009619657152209,0.0009921401876577,0.0010231272242014,0.9999967547041548,11,
CCCCCCC(CC)OC,1-ethylheptyl methyl ether,0.0009480338857162,0.0009681756566004,0.0009888189743667,0.0010099857401609,0.0010316990955459,0.0010539835126351,0.0010768648921743,0.0011003706704047,0.0011245299356367,0.0011493735555823,0.0011749343166224,0.9999990186711856,11,
CCC(C)(C)OCCC(C)C,"1,1-dimethylpropyl 3-methylbutyl ether",0.0009575131454126,0.0009801018570306,0.0010032690982304,0.0010270417499693,0.0010514482911949,0.0010765189214673,0.0011022856949897,0.0011287826673067,0.0011560460560922,0.0011841144176326,0.001213028840825,0.9999990519858803,11,
CCCCCCOCCCC,hexyl butyl ether,0.0009530958697808,0.0009733483178122,0.0009941073194614,0.0010153950547309,0.0010372349642527,0.0010596518411926,0.0010826719312877,0.0011063230418694,0.0011306346608309,0.0011556380866119,0.0011813665704117,0.9999991312745656,11,
CCOC(C)(C)CC(C)(C)C,"pentane, 2-ethoxy-2,4,4-trimethyl-",0.0010269995493483,0.0010543637395943,0.0010824882944548,0.0011114123160244,0.0011411774615274,0.001171828159865,0.0012034118504232,0.0012359792468646,0.0012695846290104,0.0013042861663724,0.001340146277417,0.999999178622078,11,
CCC(C)C(C)(O)C(C)(C)C,"2,2,3,4-tetramethyl-3-hexanol",0.0009299729209805,0.0009511255728343,0.0009728032332763,0.0009950294756967,0.0010178292284008,0.0010412288750442,0.0010652563640915,0.0010899413282588,0.0011153152150212,0.0011414114294014,0.0011682654904097,0.999998817971554,11,
CCC(C)(C)C(O)CC(C)C,"2,5,5-trimethyl-4-heptanol",0.0008953178815174,0.0009144350644375,0.0009340064520923,0.0009540513838078,0.0009745902562638,0.0009956445978883,0.0010172371495957,0.0010393919525074,0.0010621344433709,0.0010854915584793,0.0011094918469875,0.9999990944200492,11,
CC(C)CC(C)CC(C)(C)O,"2-heptanol, 2,4,6-trimethyl-",0.0009258364275943,0.0009473414165765,0.0009693801443502,0.0009919768054204,0.0010151569922993,0.0010389477998699,0.001063377939188,0.0010884778617332,0.0011142798952492,0.0011408183924556,0.0011681298940777,0.999999524527548,11,
CC(C)C(C)CCC(C)(C)O,"2-heptanol, 2,5,6-trimethyl-",0.0008834579501357,0.0009024334110015,0.0009218551394608,0.0009417420766153,0.0009621141925112,0.0009829925581536,0.0010043994236234,0.0010263583029124,0.001048894066159,0.0010720330400506,0.0010958031172496,0.999999447735332,11,
CCC(C)(C)C(O)C(C)(C)C,"2,2,4,4-tetramethyl-3-hexanol",0.0009402447236915,0.00096204481144,0.0009843929436704,0.0010073141220681,0.0010308348067855,0.0010549830262444,0.0010797884969594,0.0011052827544649,0.0011314992965678,0.0011584737403022,0.0011862439941424,0.9999985677990022,11,
CC(C)CCC(C)(O)C(C)C,"2,3,6-trimethyl-3-heptanol",0.0009071608701672,0.0009271743993051,0.0009476716281958,0.0009686736589745,0.0009902027726591,0.0010122825140288,0.0010349377839072,0.0010581949396137,0.0010820819044439,0.0011066282871381,0.0011318655124203,0.9999990973954922,11,
CC(C)C(C)(O)CC(C)(C)C,"2,3,5,5-tetramethyl-3-hexanol",0.0009137900189126,0.0009340942800025,0.0009548929447939,0.0009762077434932,0.0009980616295588,0.0010204788684542,0.0010434851342043,0.0010671076145677,0.0010913751257371,0.0011163182375911,0.0011419694106489,0.9999993501106328,11,
CCCC(O)(C(C)C)C(C)C,"3-hexanol, 3-isopropyl-2-methyl-",0.0008962782126332,0.0009165607641034,0.0009373307212495,0.000958609526228,0.0009804198214657,0.0010027855364707,0.0010257319822439,0.0010492859540805,0.001073475843645,0.0010983317613128,0.0011238856698934,0.999998942936602,11,
CCCC(O)(CCC)C(C)C,"4-heptanol, 4-(1-methylethyl)-",0.0009083447825065,0.0009319009853463,0.0009560430107384,0.0009807988804506,0.0010061982839035,0.001032272707769,0.0010590555777274,0.001086582413739,0.0011148910003633,0.0011440215738572,0.001174017028019,0.9999990235311212,11,
CCCCCCCOC(C)C,heptyl isopropyl ether,0.0009800415011911,0.0010022786049081,0.0010250923184617,0.0010485091641043,0.001072557240374,0.0010972663425683,0.0011226680943948,0.0011487960920311,0.0011756860619797,0.0012033760342875,0.0012319065329015,0.9999990014314416,11,
CC(C)CCC(O)C(C)(C)C,"2,2,6-trimethyl-3-heptanol",0.0008989739939161,0.0009184207024676,0.0009383321490758,0.0009587283028031,0.0009796302330769,0.0010010601877698,0.0010230416779928,0.0010455995702837,0.001068760186959,0.0010925514154816,0.0011170028278089,0.9999993822637452,11,
CCCCCCC(C)OCC,"ether, ethyl 1-methylheptyl",0.0009393132948197,0.0009613819027164,0.0009840061546383,0.0010072115739487,0.0010310251797009,0.0010554755998718,0.0010805931949825,0.0011064101932373,0.0011329608384547,0.0011602815522268,0.001188411111934,0.9999980560339468,11,
CCCCC(C)(O)C(C)(C)C,"2,2,3-trimethyl-3-heptanol",0.0009308019459649,0.0009520718528913,0.0009738705220388,0.0009962217665224,0.0010191507714653,0.0010426841959751,0.001066850284306,0.001091678987188,0.0011172020944262,0.0011434533800128,0.0011704687611526,0.999998777055936,11,
CCC(C)C(O)CC(C)(C)C,"2,2,5-trimethyl-4-heptanol",0.000893072012988,0.0009117103569553,0.0009307887145762,0.0009503255656539,0.0009703403895666,0.0009908537347554,0.0010118872940644,0.0010334639865209,0.0010556080462055,0.0010783451189409,0.0011017023676155,0.9999990310137016,11,
CCCCCOCCC(C)C,pentyl isopentyl ether,0.0009720541653977,0.0009944996379958,0.0010175250574675,0.0010411572486094,0.0010654246331394,0.0010903573521339,0.0011159873998548,0.0011423487702264,0.0011694776173772,0.0011974124318534,0.0012261942343165,0.9999990179611205,11,
CCCCCC(O)C(C)(C)C,"2,2-dimethyl-3-octanol",0.0008754973211775,0.0008948147363177,0.0009145851475805,0.0009348279868614,0.0009555637464898,0.0009768140539708,0.0009986017531012,0.0010209509921052,0.0010438873195082,0.001067437788557,0.0010916310710869,0.9999996434563828,11,
CCCCC(O)CC(C)(C)C,"2,2-dimethyl-4-octanol",0.0009358378164543,0.0009572916307739,0.0009792815389053,0.0010018317898448,0.0010249680364785,0.0010487174404255,0.00107310878637,0.0010981726069033,0.0011239413190204,0.001150449373563,0.0011777334190647,0.9999986429951664,11,
CCCCC(C)(O)CC(C)C,"2,4-dimethyl-4-octanol",0.0009336030280344,0.0009550745306653,0.0009770817926859,0.0009996490633262,0.0010228019952825,0.001046567749534,0.0010709751096457,0.001096054606577,0.001121838655142,0.0011483617034097,0.0011756603965046,0.9999984586098164,11,
CCC(C)CCCC(C)(C)O,"2,6-dimethyl-2-octanol",0.0008892270819577,0.0009079946551408,0.00092720461554,0.0009468756179024,0.0009670273276753,0.0009876804914471,0.001008857013338,0.001030580037933,0.0010528740404241,0.0010757649247007,0.0010992801302226,0.9999992232822356,11,
CCCCCC(C)(O)C(C)C,"2,3-dimethyl-3-octanol",0.0008931859243674,0.0009120401908282,0.000931340566798,0.0009511059062099,0.0009713560875298,0.0009921120853596,0.0010133960481031,0.0010352313823048,0.0010576428443405,0.0010806566402183,0.0011043005343408,0.9999994384933188,11,
CC(C)CCCC(C)C(C)O,"2,6-dimethyl-7-octanol",0.0008727937649492,0.0008908324706878,0.0009092881336186,0.0009281779793801,0.0009475201479272,0.0009673337559381,0.0009876389643809,0.0010084570517452,0.0010298104935008,0.0010517230484114,0.0010742198524039,0.9999990799154622,11,
CC(C)C(O)(C(C)C)C(C)C,"2,4-dimethyl-3-(1-methylethyl)-3-pentanol",0.000891043112222,0.0009099369787517,0.000929277361475,0.0009490831561069,0.0009693742853862,0.0009901717708975,0.0010114978109785,0.0010333758653239,0.0010558307469678,0.001078888722407,0.0011025776207193,0.999999116695862,11,
CCC(C)CC(O)CC(C)C,"2,6-dimethyl-4-octanol",0.0008830716617391,0.000902325242147,0.0009220326860804,0.0009422134133315,0.0009628879045683,0.0009840777760802,0.0010058058609004,0.0010280962969486,0.0010509746229145,0.0010744678826881,0.0010986047392409,0.9999994302866028,11,
C1OCC2(CO1)COCOC2,pentaerythritol diformal,0.0007097086671828,0.000726674854901,0.000743976193976,0.0007616264041434,0.0007796398734266,0.0007980317013608,0.0008168177455545,0.0008360146718936,0.0008556400087289,0.0008757122054222,0.0008962506956661,0.9999999863528348,11,
COC(=O)C#Cc1ccccc1,methyl phenylpropynoate,0.0006470565581556,0.0006642563643142,0.0006817727741101,0.000699619140794,0.0007178094485187,0.0007363583531315,0.0007552812260696,0.0007745942016375,0.0007943142279815,0.0008144591221045,0.0008350476293053,0.9999999767696176,11,
CCOC(=O)CCCC(=O)[O-],"pentanedioic acid, ethyl ester",0.0007802279066996,0.0007935942641145,0.0008072320945063,0.0008211509908674,0.0008353609855386,0.0008498725759371,0.0008646967521083,0.0008798450262539,0.0008953294644045,0.0009111627204198,0.0009273580725194,0.9999994235453,11,
CC(C)(C)C(C(=O)O)C(=O)O,tert-butylpropanedioic acid,0.0011095818678577,0.0011037774239808,0.0010976408451113,0.0010911643974943,0.0010843403828493,0.0010771611549631,0.0010696191372541,0.001061706841315,0.0010534168864332,0.001044742020086,0.001035675139397,0.9999972739581984,11,
COC(=O)CCCCC(=O)O,monomethyl adipate,0.0007753180602654,0.0007886696611582,0.000802291298984,0.0008161925129839,0.0008303832784306,0.0008448740321274,0.0008596756997101,0.0008747997249058,0.0008902581009117,0.0009060634040771,0.0009222288300877,0.9999994446712478,11,
COC(=O)/C(OC)=C(\C)OC,"2-butenoic acid, 2,3-dimethoxy-, methyl ester, (Z)-",0.00089095417238,0.0009115722513988,0.0009326851932173,0.0009543149808911,0.0009764848338451,0.0009992192979083,0.0010225443432803,0.0010464874712585,0.0010710778306539,0.001096346344942,0.0011223258513204,0.999999669272804,11,
COC(=O)CCCC(=O)OC,dimethyl pentanedioate,0.0008175897623862,0.0008333768015071,0.000849504918999,0.0008659872695512,0.0008828376591584,0.0009000705865503,0.0009177012878107,0.0009357457844758,0.0009542209354334,0.0009731444929787,0.0009925351634196,0.9999996580872876,11,
COC(=O)/C(OC)=C(/C)OC,"(E)-2,3-dimethoxy-2-butenoic acid methyl ester",0.00089095417238,0.0009115722513988,0.0009326851932173,0.0009543149808911,0.0009764848338451,0.0009992192979083,0.0010225443432803,0.0010464874712585,0.0010710778306539,0.001096346344942,0.0011223258513204,0.999999669272804,11,
CCOC(=O)CCC(=O)OC,ethyl methyl butanedioate,0.0008514784187829,0.0008684539683509,0.0008858112622627,0.0009035655800276,0.0009217329878604,0.0009403303907158,0.0009593755884915,0.0009788873367943,0.0009988854127078,0.0010193906860502,0.0010404251966632,0.9999993690636384,11,
CC(=O)OCCCOC(C)=O,"1,3-propandiol diacetate",0.0009013256508785,0.0009208706878598,0.0009408840536569,0.000961385923942,0.0009823975891191,0.001003941533637,0.0010260415221399,0.001048722693154,0.0010720116610917,0.0010959366274478,0.0011205275021722,0.999999270156652,11,
O=C(O)CCCCCC(=O)O,"1,7-heptanedioic acid",0.0004906784917858,0.0005050609685679,0.0005196500533236,0.0005344542241657,0.0005494822937858,0.0005647434291361,0.0005802471724041,0.0005960034633855,0.0006120226633684,0.0006283155806541,0.0006448934978493,0.9999997925709228,11,
CC(=O)OCC(C)OC(C)=O,"1,2-propanediyl diethanoate",0.0009184197397271,0.0009389060330618,0.000959893655468,0.0009814047423992,0.0010034626814427,0.0010260922036093,0.0010493194826892,0.0010731722435171,0.0010976798800967,0.0011228735846479,0.0011487864887741,0.999999023353494,11,
COCCOC(=O)CC(C)=O,3-Oxo-butanoic acid 2-methoxyethyl ester,0.0007998415424411,0.0008148193177748,0.0008301129787251,0.000845734379784,0.000861695947073,0.0008780107137284,0.0008946923579378,0.0009117552438602,0.0009292144656917,0.0009470858951595,0.0009653862327623,0.9999996384592404,11,
C=C(OC)C(OC)C(=O)OC,"3-butenoic acid, 2,3-dimethoxy-, methyl ester",0.0009099518089775,0.0009310026598431,0.0009525679483292,0.0009746707511555,0.0009973354611366,0.0010205878842296,0.0010444553452467,0.0010689668031489,0.0010941529769515,0.0011200464834009,0.0011466819877281,0.9999994199061616,11,
CCOC(=O)CC(=O)OCC,"diethyl 1,3-propanedioate",0.0009677954670269,0.0009828502522283,0.0009982592025645,0.0010140356282075,0.0010301935082674,0.0010467475334264,0.0010637131518743,0.001081106618848,0.001098945050109,0.0011172464797298,0.0011360299225986,0.9999999709293534,11,
CCC(C(=O)OC)C(=O)OC,dimethyl ethylmalonate,0.0008917859441465,0.0009094234903788,0.0009274726322391,0.0009459501486155,0.0009648737057505,0.0009842619173674,0.0010041344097366,0.0010245118921632,0.0010454162334306,0.001066870544796,0.0010888992702027,0.9999993031553576,11,
CC(CCCC(=O)O)C(=O)O,2-methylhexanedioic acid,0.0008011470424418,0.0008075932002405,0.0008141441282119,0.0008208024015554,0.0008275706805639,0.0008344517141678,0.0008414483436571,0.0008485635065938,0.0008558002409241,0.0008631616893031,0.0008706511036453,0.9999989558616054,11,
CCCCCCOC(=O)CO,hexyl hydroxyethanoate,0.0008211548727629,0.0008370877125907,0.0008533663513307,0.000870004189178,0.0008870152929474,0.0009044144386827,0.0009222171575622,0.0009404397854012,0.0009590995160865,0.0009782144593116,0.0009978037030224,0.9999995350620552,11,
CCCCCCCC(=O)OO,octaneperoxoic acid,0.0008337811695261,0.0008491196307661,0.0008647918430517,0.000880810466029,0.0008971887819915,0.0009139407350745,0.0009310809734398,0.0009486248947182,0.0009665886950092,0.0009849894217665,0.001003845030934,0.999999302556222,11,
CCCCCOC(=O)C(C)O,pentyl 2-hydroxypropanoate,0.0010247391138384,0.0009779005476731,0.000929572883027,0.0008797973308272,0.0008286217630901,0.0007761007373056,0.0007222954623299,0.0006672737026226,0.000611109618495,0.0005538835409732,0.0004956816809195,0.9998572384747796,11,
CCCC(O)CC(=O)OCC,"hexanoic acid, 3-hydroxy-, ethyl ester",0.0008558084905453,0.0008730412820978,0.0008906639813799,0.0009086923183898,0.0009271428389305,0.0009460329589827,0.0009653810234665,0.0009852063698112,0.0010055293967991,0.001026371639201,0.001047755848781,0.9999993463656168,11,
CC(C)C1COC(C)(O)OC1,"trans-2-hydroxy-2-methyl-5-(1-methylethyl)-1,3-dioxane",0.0008747813941432,0.0008929797829138,0.0009116001368294,0.0009306599702135,0.0009501777308296,0.0009701728638732,0.0009906658812781,0.0010116784368586,0.0010332334078699,0.0010553549836383,0.0010780687619835,0.9999989335225754,11,
CO[C@H]1O[C@H](C)CC(C)(C)O1,"trans-2-methoxy-4,6,6-trimethyl-1,3-dioxane",0.0008987769815243,0.0009196947215032,0.0009411187916499,0.0009630718493366,0.0009855778365145,0.0010086620740017,0.0010323513641436,0.0010566741027306,0.0010816604011612,0.001107342219965,0.0011337535149386,0.9999997257340052,11,
CCCCOC(=O)CCOC,"propanoic acid, 3-methoxy-, butyl ester",0.0008786017830206,0.0008981585080992,0.0009181759356702,0.0009386739585218,0.0009596735613034,0.0009811968979599,0.0010032673758123,0.0010259097469583,0.0010491502077509,0.0010730165071998,0.0010975380652459,0.9999996061638452,11,
CCCCC(O)C(=O)OCC,ethyl 2-hydroxyhexanoate,0.000863989746661,0.0008793287090761,0.0008950088142479,0.0009110429880927,0.0009274447975033,0.0009442284909044,0.0009614090419207,0.0009790021964391,0.0009970245233781,0.0010154934695085,0.0010344274187096,0.9999983853088052,11,
CCCCOC(C)C(=O)OC,methyl 2-butoxypropanoate,0.0009753539888386,0.0009991374782893,0.0010235434404366,0.0010486015963323,0.0010743434791182,0.0011008025768226,0.0011280144887998,0.0011560170973643,0.001184850756368,0.0012145584987099,0.0012451862650352,0.9999991711605124,11,
CO[C@H]1O[C@@H](C)CC(C)(C)O1,"cis-2-methoxy-4,6,6-trimethyl-1,3-dioxane",0.0008987769815243,0.0009196947215032,0.0009411187916499,0.0009630718493366,0.0009855778365145,0.0010086620740017,0.0010323513641436,0.0010566741027306,0.0010816604011612,0.001107342219965,0.0011337535149386,0.9999997257340052,11,
CCCCOCCOC(C)=O,2-butoxyethyl acetate,0.0009194835515514,0.0009371241787334,0.0009551843416243,0.0009736811271229,0.0009926325322797,0.0010120575262449,0.0010319761173333,0.001052409425709,0.0010733797622453,0.0010949107141811,0.0011170272382692,0.9999988593634618,11,
CO[C@H]1CO[C@@H](C(C)C)OC1,"cis-5-methoxy-2-(1-methylethyl)-1,3-dioxane",0.0008847308545872,0.0009045966926032,0.0009249340206394,0.0009457633642136,0.0009671063844981,0.0009889859595254,0.0010114262724212,0.0010344529073853,0.0010580929542266,0.0010823751223577,0.0011073298652637,0.999999693504458,11,
COCCOC1CCCCO1,2-(2-Methoxyethoxy)-tetrahydro-2H-pyran,0.000838191517891,0.0008557293357758,0.0008736597572921,0.0008919987990832,0.0009107633096371,0.000929971025018,0.0009496406291152,0.0009697918188411,0.0009904453747599,0.0010116232376842,0.001033348591836,0.9999997603062798,11,
CCCCOC(C)OC(C)=O,1-butoxyethyl ethanoate,0.0009438638753735,0.0009655774701888,0.0009878379415666,0.0010106701760669,0.0010341005112024,0.0010581568445326,0.0010828687527028,0.0011082676215018,0.0011343867881514,0.0011612616971883,0.0011889300714844,0.9999994230744542,11,
